Time Stamp, Foundation Total Heat Transfer Rate [W], Foundation Average Heat Flux [W/m2], Wall Total Heat Transfer Rate [W], Wall Average Heat Flux [W/m2], Slab Total Heat Transfer Rate [W], Slab Average Temperature [K]
2100-Jan-01 00:00:00, 14681.247210370551, 3.1605698032190013, null, null, 14681.247210370551, 295.02411429923961
2100-Jan-01 01:00:00, 14991.19309727662, 3.227294761715394, null, null, 14991.19309727662, 295.01891989899258
2100-Jan-01 02:00:00, 15333.295442440209, 3.3009423426219175, null, null, 15333.295442440209, 295.01320985740858
2100-Jan-01 03:00:00, 15703.518942030643, 3.380643828230105, null, null, 15703.518942030643, 295.00705770560029
2100-Jan-01 04:00:00, 16083.762046321532, 3.4625023281302441, null, null, 16083.762046321532, 295.00076060109814
2100-Jan-01 05:00:00, 16473.561634497011, 3.5464181419600371, null, null, 16473.561634497011, 294.99433041100764
2100-Jan-01 06:00:00, 16861.601798832886, 3.6299551881157468, null, null, 16861.601798832886, 294.98794730888341
2100-Jan-01 07:00:00, 17228.612510986692, 3.7089650268351604, null, null, 17228.612510986692, 294.98191268739816
2100-Jan-01 08:00:00, 17511.150527570226, 3.7697896359899277, null, null, 17511.150527570226, 294.97720935487843
2100-Jan-01 09:00:00, 17625.664748545998, 3.7944421865306959, null, null, 17625.664748545998, 294.97513674558257
2100-Jan-01 10:00:00, 17534.195628588419, 3.7747507710588053, null, null, 17534.195628588419, 294.97632048901875
2100-Jan-01 11:00:00, 17210.443380639925, 3.7050535877113657, null, null, 17210.443380639925, 294.98124715729023
2100-Jan-01 12:00:00, 16706.121103880065, 3.5964834004392698, null, null, 16706.121103880065, 294.98922045372564
2100-Jan-01 13:00:00, 16094.005494311923, 3.4647075312669644, null, null, 16094.005494311923, 294.99917689498272
2100-Jan-01 14:00:00, 15449.24336427402, 3.3259035393951102, null, null, 15449.24336427402, 295.00994275173878
2100-Jan-01 15:00:00, 14867.394913608519, 3.2006435654383929, null, null, 14867.394913608519, 295.01990204585223
2100-Jan-01 16:00:00, 14420.7486539077, 3.1044898353837724, null, null, 14420.7486539077, 295.02772010374724
2100-Jan-01 17:00:00, 14160.062979095143, 3.0483695848261534, null, null, 14160.062979095143, 295.03239616545113
2100-Jan-01 18:00:00, 14087.355418934041, 3.0327171463229328, null, null, 14087.355418934041, 295.03381783053817
2100-Jan-01 19:00:00, 14167.651524893967, 3.0500032422640015, null, null, 14167.651524893967, 295.03258090254377
2100-Jan-01 20:00:00, 14345.706221930126, 3.0883347471225449, null, null, 14345.706221930126, 295.02965481964037
2100-Jan-01 21:00:00, 14580.621909219577, 3.1389072507327973, null, null, 14580.621909219577, 295.02575506154358
2100-Jan-01 22:00:00, 14841.944858289178, 3.1951646932976292, null, null, 14841.944858289178, 295.02140618087782
2100-Jan-01 23:00:00, 15116.922247277584, 3.2543616552281427, null, null, 15116.922247277584, 295.01682835360464
2100-Jan-02 00:00:00, 15414.252661516115, 3.3183707625849812, null, null, 15414.252661516115, 295.01188634358078
2100-Jan-02 01:00:00, 15738.817262660541, 3.3882428288251223, null, null, 15738.817262660541, 295.00650766169338
2100-Jan-02 02:00:00, 16080.212250113171, 3.4617381302018964, null, null, 16080.212250113171, 295.00086548643378
2100-Jan-02 03:00:00, 16425.670800363823, 3.5361082328601205, null, null, 16425.670800363823, 294.99516777431342
2100-Jan-02 04:00:00, 16776.136039977304, 3.6115561725023224, null, null, 16776.136039977304, 294.98940308994861
2100-Jan-02 05:00:00, 17118.529478569366, 3.6852664198217719, null, null, 17118.529478569366, 294.98377744058951
2100-Jan-02 06:00:00, 17457.389568869425, 3.7582160101101163, null, null, 17457.389568869425, 294.97822181302752
2100-Jan-02 07:00:00, 17784.988800532963, 3.8287413697282102, null, null, 17784.988800532963, 294.97285499095392
2100-Jan-02 08:00:00, 18036.580412428735, 3.8829038560556168, null, null, 18036.580412428735, 294.96867053057207
2100-Jan-02 09:00:00, 18142.470354986042, 3.9056997772819018, null, null, 18142.470354986042, 294.96674644912827
2100-Jan-02 10:00:00, 18066.212449847862, 3.8892830227117439, null, null, 18066.212449847862, 294.96767507835671
2100-Jan-02 11:00:00, 17761.006391726733, 3.8235784516194626, null, null, 17761.006391726733, 294.97224392988471
2100-Jan-02 12:00:00, 17293.867552674179, 3.723013091778824, null, null, 17293.867552674179, 294.97951699312318
2100-Jan-02 13:00:00, 16718.841631744632, 3.5992218677965497, null, null, 16718.841631744632, 294.98871958244581
2100-Jan-02 14:00:00, 16009.61455708886, 3.4465399025886492, null, null, 16009.61455708886, 295.00035578607498
2100-Jan-02 15:00:00, 15275.197944954167, 3.288435149359259, null, null, 15275.197944954167, 295.01273366762013
2100-Jan-02 16:00:00, 14686.494391003474, 3.1616994130146008, null, null, 14686.494391003474, 295.02292163651754
2100-Jan-02 17:00:00, 14321.633016737271, 3.0831522824239403, null, null, 14321.633016737271, 295.02939164209545
2100-Jan-02 18:00:00, 14173.487127141952, 3.0512595271003167, null, null, 14173.487127141952, 295.03213331201493
2100-Jan-02 19:00:00, 14213.331498410407, 3.0598371986601531, null, null, 14213.331498410407, 295.03161247996928
2100-Jan-02 20:00:00, 14389.367097797278, 3.097734033427753, null, null, 14389.367097797278, 295.02874282677919
