Time Stamp, Foundation Total Heat Transfer Rate [W], Foundation Average Heat Flux [W/m2], Wall Total Heat Transfer Rate [W], Wall Average Heat Flux [W/m2], Slab Total Heat Transfer Rate [W], Slab Average Heat Flux [W/m2]
2100-Jan-01 00:00:00, 56.506615262109776, 0.91431245053934673, 47.888112768781909, 4.9097884646470922, 8.6185024933278704, 0.16558534541883876
2100-Jan-01 01:00:00, 58.711952834200503, 0.94999619465411467, 50.091834528334878, 5.1357277854674015, 8.6201183058656223, 0.16561638966085213
2100-Jan-01 02:00:00, 61.085139046894227, 0.98839583497320427, 52.463408022703732, 5.3788763146636835, 8.621731024190499, 0.1656473744544511
2100-Jan-01 03:00:00, 63.590440268779787, 1.0289331789442804, 54.967099614242969, 5.6355704164865212, 8.6233406545368183, 0.16567829991941421
2100-Jan-01 04:00:00, 66.051319785034863, 1.0687517518768905, 57.426372596549584, 5.8877104450202538, 8.6249471884852849, 0.16570916589398343
2100-Jan-01 05:00:00, 68.49160257206789, 1.1082370568216597, 59.8650519688644, 6.1377390880151292, 8.6265506032034924, 0.16573997193948492
2100-Jan-01 06:00:00, 70.831436536885974, 1.1460970368665544, 62.203285674885109, 6.377469413845664, 8.628150862000858, 0.16577071735099075
2100-Jan-01 07:00:00, 72.92757317589097, 1.180013841442161, 64.297825259370896, 6.5922146960477015, 8.6297479165200706, 0.1658014011994228
2100-Jan-01 08:00:00, 74.289395308891244, 1.2020489770779903, 65.658053600103884, 6.7316738025040852, 8.6313417087873603, 0.1658320223709441
2100-Jan-01 09:00:00, 74.341992705528455, 1.2029000359210706, 65.70906053153648, 6.7369033517405308, 8.6329321739919802, 0.16586257962036041
2100-Jan-01 10:00:00, 72.920154453538487, 1.1798938018648035, 64.285635209801029, 6.5909648960179821, 8.6345192437374596, 0.16589307163358571
2100-Jan-01 11:00:00, 69.938581063461683, 1.1316500757081602, 61.302478214123845, 6.2851130058771947, 8.6361028493378367, 0.16592349709097218
2100-Jan-01 12:00:00, 65.926889292499652, 1.0667383885206894, 57.289206367623159, 5.8736473063918062, 8.6376829248764899, 0.16595385472607854
2100-Jan-01 13:00:00, 61.478855863977124, 0.99476641983615921, 52.839596453718656, 5.4174455025548127, 8.6392594102584681, 0.16598414338431408
2100-Jan-01 14:00:00, 57.164963928556396, 0.9249649445833803, 48.524131674869352, 4.9749970959306635, 8.6408322536870461, 0.16601436207052001
2100-Jan-01 15:00:00, 53.633786546901021, 0.8678282813779421, 44.991385133104913, 4.6127978523934638, 8.6424014137961045, 0.16604450998993836
2100-Jan-01 16:00:00, 51.286143170362642, 0.82984194015685353, 42.642176309516834, 4.3719422889514448, 8.6439668608458096, 0.16607458657118448
2100-Jan-01 17:00:00, 50.350997462668943, 0.81471069650251804, 41.705468885242425, 4.2759051924666176, 8.6455285774265196, 0.16610459147977077
2100-Jan-01 18:00:00, 50.722613445280835, 0.82072367601200391, 42.075526887434201, 4.3138458504997308, 8.6470865578466345, 0.16613452460634587
2100-Jan-01 19:00:00, 52.070680966073724, 0.84253625340159555, 43.422040158627148, 4.451898802352682, 8.6486408074465775, 0.16616438605351411
2100-Jan-01 20:00:00, 53.938463813282738, 0.87275815050489181, 45.288272473068808, 4.6432365970583973, 8.650191340213933, 0.16619417609001574
2100-Jan-01 21:00:00, 56.017266814130451, 0.90639448595123218, 47.365528637502607, 4.8562098750720324, 8.6517381766278412, 0.16622389510931193
2100-Jan-01 22:00:00, 58.092423958535718, 0.93997182915528821, 49.439142617702224, 5.0688097336062778, 8.6532813408334981, 0.16625354357529887
2100-Jan-01 23:00:00, 60.093140287589236, 0.97234467331107011, 51.438319430076, 5.2737778287069359, 8.6548208575132328, 0.16628312196219255
2100-Jan-02 00:00:00, 62.131632164048455, 1.0053287494997523, 53.475275414836091, 5.4826192805565181, 8.6563567492123621, 0.16631263070315111
2100-Jan-02 01:00:00, 64.271234909597496, 1.0399488629216833, 55.613345875752294, 5.7018276201353615, 8.6578890338451995, 0.16634207014235819
2100-Jan-02 02:00:00, 66.43527537106803, 1.074964393903596, 57.775857648254437, 5.9235418356560041, 8.6594177228135969, 0.16637144049887498
2100-Jan-02 03:00:00, 68.527887178071154, 1.1088241644882191, 59.866944358288549, 6.1379331076001185, 8.6609428197825995, 0.16640074184311721
2100-Jan-02 04:00:00, 70.587210183661981, 1.1421453014021892, 61.924745863649605, 6.348911772437825, 8.6624643200123721, 0.16642997408401949
2100-Jan-02 05:00:00, 72.508716474596696, 1.1732364774962092, 63.844734263728689, 6.5457609768422582, 8.6639822108680136, 0.16645913697883027
2100-Jan-02 06:00:00, 74.362585201884158, 1.2032332354184812, 65.697088729342738, 6.7356759277951426, 8.6654964725414203, 0.16648823014698097
2100-Jan-02 07:00:00, 76.093384414173443, 1.2312386514540956, 67.426377334847288, 6.9129733980117338, 8.6670070793261562, 0.1665172530945796
2100-Jan-02 08:00:00, 77.196909925824713, 1.2490943858687371, 68.528395924086269, 7.0259592277811507, 8.6685140017384423, 0.16654620525516098
2100-Jan-02 09:00:00, 77.19645669970636, 1.249087052386082, 68.526439491213694, 7.025758642061767, 8.6700172084926663, 0.16657508602764168
2100-Jan-02 10:00:00, 75.908665696092129, 1.2282497868228306, 67.237149027062571, 6.8935725298415491, 8.6715166690295558, 0.16660389482489329
2100-Jan-02 11:00:00, 73.067979921156123, 1.182285710580671, 64.394967565444389, 6.6021743320870598, 8.6730123557117356, 0.16663263111592513
2100-Jan-02 12:00:00, 69.322900780928293, 1.1216879828583106, 60.648396534936325, 6.2180524662623329, 8.674504245991967, 0.16666129446754224
2100-Jan-02 13:00:00, 65.102771434537544, 1.0534036450618678, 56.426779109940348, 5.78522587659329, 8.6759923245971979, 0.16668988458630687
2100-Jan-02 14:00:00, 60.20987748204908, 0.9742335542826267, 51.532400896941532, 5.2834236483904915, 8.6774765851075468, 0.16671840134887531
2100-Jan-02 15:00:00, 55.492167630775484, 0.89789805205791728, 46.813210599817992, 4.7995827796729378, 8.6789570309574877, 0.16674684482123331
2100-Jan-02 16:00:00, 52.108531394046196, 0.84314869704899764, 43.42809771771185, 4.4525198611499164, 8.6804336763343457, 0.16677521527595876
2100-Jan-02 17:00:00, 50.458383245873407, 0.8164482657789528, 41.776476700046892, 4.283185357206249, 8.6819065458265161, 0.16680351318546296
