Time Stamp, Foundation Total Heat Transfer Rate [W], Foundation Average Heat Flux [W/m2], Wall Total Heat Transfer Rate [W], Wall Average Heat Flux [W/m2], Slab Total Heat Transfer Rate [W], Slab Average Temperature [K]
2100-Jan-01 00:00:00, 2088.496640705247, 1.4603531877090394, null, null, 2088.496640705247, 295.20640868048059
2100-Jan-01 01:00:00, 2131.0933915260052, 1.4901383928344525, null, null, 2131.0933915260052, 295.2040986906473
2100-Jan-01 02:00:00, 2178.0759503839122, 1.5229903152448727, null, null, 2178.0759503839122, 295.20156187949584
2100-Jan-01 03:00:00, 2228.8543894859604, 1.5584964558650103, null, null, 2228.8543894859604, 295.19883273081899
2100-Jan-01 04:00:00, 2280.9226570629708, 1.5949044916992923, null, null, 2280.9226570629708, 295.19604411714289
2100-Jan-01 05:00:00, 2334.2769952088879, 1.63221179508245, null, null, 2334.2769952088879, 295.19319821705545
2100-Jan-01 06:00:00, 2387.3301266674998, 1.6693084837404544, null, null, 2387.3301266674998, 295.19037659551861
2100-Jan-01 07:00:00, 2437.4140305671535, 1.704328979961159, null, null, 2437.4140305671535, 295.18771401215827
2100-Jan-01 08:00:00, 2475.6297056780472, 1.7310507768177732, null, null, 2475.6297056780472, 295.18565576136683
2100-Jan-01 09:00:00, 2490.3467908146831, 1.741341500668693, null, null, 2490.3467908146831, 295.1847864813775
2100-Jan-01 10:00:00, 2476.4869356547701, 1.7316501833500644, null, null, 2476.4869356547701, 295.18537804953769
2100-Jan-01 11:00:00, 2430.5609665059851, 1.6995370670836156, null, null, 2430.5609665059851, 295.18764165452927
2100-Jan-01 12:00:00, 2360.1127442378111, 1.6502770951245407, null, null, 2360.1127442378111, 295.19124711948029
2100-Jan-01 13:00:00, 2275.3423850903901, 1.5910025615718444, null, null, 2275.3423850903901, 295.1957114722054
2100-Jan-01 14:00:00, 2186.6068423067959, 1.5289554266895231, null, null, 2186.6068423067959, 295.20051020959698
2100-Jan-01 15:00:00, 2107.0470194243635, 1.4733242905433366, null, null, 2107.0470194243635, 295.20492212370317
2100-Jan-01 16:00:00, 2046.4614610592482, 1.4309606536749759, null, null, 2046.4614610592482, 295.20835864040038
2100-Jan-01 17:00:00, 2011.6870260004935, 1.4066450976433966, null, null, 2011.6870260004935, 295.2103810372646
2100-Jan-01 18:00:00, 2002.7951565186497, 1.4004275774954502, null, null, 2002.7951565186497, 295.21095135373599
2100-Jan-01 19:00:00, 2014.7967453086912, 1.4088195270468711, null, null, 2014.7967453086912, 295.2103461171759
2100-Jan-01 20:00:00, 2039.9700382140268, 1.4264216135539511, null, null, 2039.9700382140268, 295.2090045019238
2100-Jan-01 21:00:00, 2072.688699965146, 1.4492996977483725, null, null, 2072.688699965146, 295.20724519999493
2100-Jan-01 22:00:00, 2108.7987899263117, 1.4745491925071676, null, null, 2108.7987899263117, 295.20529965472565
2100-Jan-01 23:00:00, 2146.6462519284164, 1.5010135212995792, null, null, 2146.6462519284164, 295.20326033778525
