Time Stamp, Foundation Total Heat Transfer Rate [W], Foundation Average Heat Flux [W/m2], Wall Total Heat Transfer Rate [W], Wall Average Heat Flux [W/m2], Slab Total Heat Transfer Rate [W], Slab Average Temperature [K]
2100-Jan-01 00:00:00, 8056.5284111117253, 8.6721306907787099, null, null, 8056.5284111117253, 294.47877335968803
2100-Jan-01 01:00:00, 8242.4701350746345, 8.872280289810849, null, null, 8242.4701350746345, 294.46328750571564
2100-Jan-01 02:00:00, 8447.5584123628832, 9.0930394373038741, null, null, 8447.5584123628832, 294.4462783423574
2100-Jan-01 03:00:00, 8669.3683306686798, 9.3317979325145153, null, null, 8669.3683306686798, 294.42796480858874
2100-Jan-01 04:00:00, 8897.1450215212881, 9.5769791235424684, null, null, 8897.1450215212881, 294.40922478676021
2100-Jan-01 05:00:00, 9130.6571239651639, 9.8283339710570399, null, null, 9130.6571239651639, 294.39008937804738
2100-Jan-01 06:00:00, 9363.1103215648673, 10.078549002421383, null, null, 9363.1103215648673, 294.37109659420832
2100-Jan-01 07:00:00, 9582.9816442666233, 10.315220773229536, null, null, 9582.9816442666233, 294.35314323709201
2100-Jan-01 08:00:00, 9752.2586355884741, 10.497432281310388, null, null, 9752.2586355884741, 294.33916054049445
2100-Jan-01 09:00:00, 9820.7976195863339, 10.571208354118975, null, null, 9820.7976195863339, 294.33302969038175
2100-Jan-01 10:00:00, 9765.7337206701286, 10.511937002566791, null, null, 9765.7337206701286, 294.33662237829964
2100-Jan-01 11:00:00, 9571.2006016013529, 10.302539536789538, null, null, 9571.2006016013529, 294.35139236310005
2100-Jan-01 12:00:00, 9268.1653118053691, 9.9763492097742148, null, null, 9268.1653118053691, 294.37525602617166
2100-Jan-01 13:00:00, 8900.2557715350522, 9.5803275671014205, null, null, 8900.2557715350522, 294.40503331302057
2100-Jan-01 14:00:00, 8512.5675540495577, 9.1630159512605101, null, null, 8512.5675540495577, 294.43721574677534
2100-Jan-01 15:00:00, 8162.5013147026502, 8.7862010226544438, null, null, 8162.5013147026502, 294.46697822569286
2100-Jan-01 16:00:00, 7893.5587677509939, 8.4967084774213273, null, null, 7893.5587677509939, 294.49033903203889
2100-Jan-01 17:00:00, 7736.3623974821421, 8.3275006750622698, null, null, 7736.3623974821421, 294.50431321611239
2100-Jan-01 18:00:00, 7692.2031618412948, 8.2799672160907676, null, null, 7692.2031618412948, 294.50856787342252
2100-Jan-01 19:00:00, 7740.0447345503399, 8.3314643808513367, null, null, 7740.0447345503399, 294.50488597018938
2100-Jan-01 20:00:00, 7846.6132800440064, 8.446175867845243, null, null, 7846.6132800440064, 294.49616757176989
2100-Jan-01 21:00:00, 7987.2743805113005, 8.5975849343953854, null, null, 7987.2743805113005, 294.48455280494579
2100-Jan-01 22:00:00, 8143.7242539834906, 8.7659891998647854, null, null, 8143.7242539834906, 294.47160766305342
2100-Jan-01 23:00:00, 8308.3800822369922, 8.9432264401187105, null, null, 8308.3800822369922, 294.45798245103293
2100-Jan-02 00:00:00, 8486.5193919947142, 9.1349774396253203, null, null, 8486.5193919947142, 294.44326811881041
2100-Jan-02 01:00:00, 8681.0742682320288, 9.3443983250443114, null, null, 8681.0742682320288, 294.42724754452775
2100-Jan-02 02:00:00, 8885.7983225031021, 9.5647654191063349, null, null, 8885.7983225031021, 294.41043769953666
2100-Jan-02 03:00:00, 9093.0537050932908, 9.7878572612092576, null, null, 9093.0537050932908, 294.39345735635675
2100-Jan-02 04:00:00, 9303.3783992991266, 10.014252942149877, null, null, 9303.3783992991266, 294.37627406854966
2100-Jan-02 05:00:00, 9508.9365875652511, 10.235517906690298, null, null, 9508.9365875652511, 294.35950202332617
2100-Jan-02 06:00:00, 9712.4433699811307, 10.454574716709892, null, null, 9712.4433699811307, 294.34293526113083
2100-Jan-02 07:00:00, 9909.2273511623825, 10.666395033796078, null, null, 9909.2273511623825, 294.32693114802316
2100-Jan-02 08:00:00, 10060.428108953407, 10.829149096737142, null, null, 10060.428108953407, 294.31445890035712
2100-Jan-02 09:00:00, 10124.177823651782, 10.897769950429121, null, null, 10124.177823651782, 294.30874170723575
2100-Jan-02 10:00:00, 10078.528804066807, 10.848632872577967, null, null, 10078.528804066807, 294.31155191065079
2100-Jan-02 11:00:00, 9895.3598942988301, 10.651467959486554, null, null, 9895.3598942988301, 294.32524012972027
2100-Jan-02 12:00:00, 9614.8345826134318, 10.349507606234164, null, null, 9614.8345826134318, 294.34700596818857
2100-Jan-02 13:00:00, 9269.3683828715402, 9.9776442079401431, null, null, 9269.3683828715402, 294.37453090234084
2100-Jan-02 14:00:00, 8843.2058611238626, 9.5189184521902526, null, null, 8843.2058611238626, 294.40931078172559
2100-Jan-02 15:00:00, 8401.7982414316539, 9.0437827149914867, null, null, 8401.7982414316539, 294.44628402609789
2100-Jan-02 16:00:00, 8047.8421655286393, 8.662780725996754, null, null, 8047.8421655286393, 294.47669709902584
2100-Jan-02 17:00:00, 7828.3841666205171, 8.4265538612043311, null, null, 7828.3841666205171, 294.49599683357985
2100-Jan-02 18:00:00, 7739.2146048695986, 8.3305708206583695, null, null, 7739.2146048695986, 294.50416078254699
2100-Jan-02 19:00:00, 7763.0483087503371, 8.3562256665612296, null, null, 7763.0483087503371, 294.50258709459274
2100-Jan-02 20:00:00, 7868.7049788434106, 8.4699556014219919, null, null, 7868.7049788434106, 294.49400790606427
2100-Jan-02 21:00:00, 8027.3593799761929, 8.6407328433160426, null, null, 8027.3593799761929, 294.48095200416714
2100-Jan-02 22:00:00, 8214.1987588005977, 8.8418486873456388, null, null, 8214.1987588005977, 294.46555361592993
2100-Jan-02 23:00:00, 8396.3733061313687, 9.0379432584026898, null, null, 8396.3733061313687, 294.45053722516303
2100-Jan-03 00:00:00, 8569.252186477037, 9.2240318771637639, null, null, 8569.252186477037, 294.43628542230863
2100-Jan-03 01:00:00, 8740.2020769252267, 9.4080441112044593, null, null, 8740.2020769252267, 294.42220760986794
