Time Stamp, Foundation Total Heat Transfer Rate [W], Foundation Average Heat Flux [W/m2], Wall Total Heat Transfer Rate [W], Wall Average Heat Flux [W/m2], Slab Total Heat Transfer Rate [W], Slab Average Temperature [K]
2100-Jan-01 00:00:00, 3027.6952495150936, 1.0373668399573928, null, null, 3027.6952495150936, 295.25293742109693
2100-Jan-01 01:00:00, 3088.3967757603177, 1.0581647556233384, null, null, 3088.3967757603177, 295.25132276762196
2100-Jan-01 02:00:00, 3155.3678827581371, 1.0811107920997318, null, null, 3155.3678827581371, 295.24954902167718
2100-Jan-01 03:00:00, 3227.7690128721556, 1.1059172951874359, null, null, 3227.7690128721556, 295.24764026897452
2100-Jan-01 04:00:00, 3302.0171115111948, 1.1313566175466994, null, null, 3302.0171115111948, 295.24568969224566
2100-Jan-01 05:00:00, 3378.1026962820383, 1.1574255102639175, null, null, 3378.1026962820383, 295.2436989281303
2100-Jan-01 06:00:00, 3453.7643845895732, 1.1833491650696644, null, null, 3453.7643845895732, 295.24172497632424
2100-Jan-01 07:00:00, 3525.194165557009, 1.2078228587721282, null, null, 3525.194165557009, 295.23986217552186
2100-Jan-01 08:00:00, 3579.7021081446151, 1.2264986922014471, null, null, 3579.7021081446151, 295.23842196192879
2100-Jan-01 09:00:00, 3600.711838100171, 1.2336971700455577, null, null, 3600.711838100171, 295.23781303090061
2100-Jan-01 10:00:00, 3580.9886722156475, 1.2269395023870111, null, null, 3580.9886722156475, 295.23822539461111
2100-Jan-01 11:00:00, 3515.5626982346098, 1.2045228685165073, null, null, 3515.5626982346098, 295.23980665942719
2100-Jan-01 12:00:00, 3415.1823422954394, 1.170129957720385, null, null, 3415.1823422954394, 295.24232617968175
2100-Jan-01 13:00:00, 3294.3825980092588, 1.1287408354109696, null, null, 3294.3825980092588, 295.2454464638767
2100-Jan-01 14:00:00, 3167.9225250809345, 1.085412337849847, null, null, 3167.9225250809345, 295.24880094369263
2100-Jan-01 15:00:00, 3054.5284147317416, 1.0465605776069489, null, null, 3054.5284147317416, 295.2518855072471
2100-Jan-01 16:00:00, 2968.1659473574896, 1.0169705586361493, null, null, 2968.1659473574896, 295.25428861431578
2100-Jan-01 17:00:00, 2918.5804691863482, 0.99998128905678474, null, null, 2918.5804691863482, 295.25570342882145
2100-Jan-01 18:00:00, 2905.8782955532947, 0.99562919525724491, null, null, 2905.8782955532947, 295.25610322016632
2100-Jan-01 19:00:00, 2922.9564922131394, 1.0014806279283606, null, null, 2922.9564922131394, 295.25568107427546
2100-Jan-01 20:00:00, 2958.8184290708637, 1.0137678566772932, null, null, 2958.8184290708637, 295.25474378192547
2100-Jan-01 21:00:00, 3005.4497467860569, 1.0297449543422603, null, null, 3005.4497467860569, 295.25351402571135
2100-Jan-01 22:00:00, 3056.9293360564061, 1.0473831954605628, null, null, 3056.9293360564061, 295.25215363342983
2100-Jan-01 23:00:00, 3110.8908779681433, 1.0658718178611075, null, null, 3110.8908779681433, 295.25072749285698
2100-Jan-02 00:00:00, 3169.1958853511428, 1.0858486240711385, null, null, 3169.1958853511428, 295.24918945095828
2100-Jan-02 01:00:00, 3232.8230433434969, 1.1076489369766627, null, null, 3232.8230433434969, 295.24751637464738
2100-Jan-02 02:00:00, 3299.6773825945011, 1.1305549657975491, null, null, 3299.6773825945011, 295.24576347738412
2100-Jan-02 03:00:00, 3367.2402355729641, 1.1537037497790279, null, null, 3367.2402355729641, 295.24399577211341
2100-Jan-02 04:00:00, 3435.7497558145769, 1.1771768864929759, null, null, 3435.7497558145769, 295.24220836975701
2100-Jan-02 05:00:00, 3502.5794733183875, 1.2000744792653253, null, null, 3502.5794733183875, 295.24046677118184
2100-Jan-02 06:00:00, 3568.7053156834136, 1.2227309061777478, null, null, 3568.7053156834136, 295.23874741522167
2100-Jan-02 07:00:00, 3632.5621763703707, 1.2446099211780315, null, null, 3632.5621763703707, 295.23708837357083
2100-Jan-02 08:00:00, 3681.1412208260067, 1.261254360489803, null, null, 3681.1412208260067, 295.23580590233695
2100-Jan-02 09:00:00, 3700.6627620246254, 1.2679429463068703, null, null, 3700.6627620246254, 295.23523794209552
2100-Jan-02 10:00:00, 3684.1217768788674, 1.2622755762196116, null, null, 3684.1217768788674, 295.2355656610406
2100-Jan-02 11:00:00, 3622.3652430594543, 1.2411161876235413, null, null, 3622.3652430594543, 295.23703408291368
2100-Jan-02 12:00:00, 3529.285037603724, 1.2092244975296784, null, null, 3529.285037603724, 295.23933471208483
2100-Jan-02 13:00:00, 3415.5993741284196, 1.1702728436316436, null, null, 3415.5993741284196, 295.24222353361461
2100-Jan-02 14:00:00, 3276.0116904644647, 1.1224464864965784, null, null, 3276.0116904644647, 295.24586105411811
2100-Jan-02 15:00:00, 3132.5568105614857, 1.07329512773111, null, null, 3132.5568105614857, 295.24970310990039
2100-Jan-02 16:00:00, 3018.7764158369132, 1.0343110164525928, null, null, 3018.7764158369132, 295.25283330454414
2100-Jan-02 17:00:00, 2949.3586102435229, 1.0105266776434854, null, null, 2949.3586102435229, 295.25479098672832
2100-Jan-02 18:00:00, 2922.3612644652931, 1.0012766874796191, null, null, 2922.3612644652931, 295.25558828868526
2100-Jan-02 19:00:00, 2931.9341337958826, 1.0045566005449744, null, null, 2931.9341337958826, 295.25537739544376
2100-Jan-02 20:00:00, 2967.7840991859521, 1.0168397275589083, null, null, 2967.7840991859521, 295.25444726298315
