Time Stamp, Foundation Total Heat Transfer Rate [W], Foundation Average Heat Flux [W/m2], Wall Total Heat Transfer Rate [W], Wall Average Heat Flux [W/m2], Slab Total Heat Transfer Rate [W], Slab Average Temperature [K]
2100-Jan-01 00:00:00, 1467.2507218964829, 2.0108724549377683, null, null, 1467.2507218964829, 295.1469854688329
2100-Jan-01 01:00:00, 1497.7756973817777, 2.0527070449468239, null, null, 1497.7756973817777, 295.14374537029283
2100-Jan-01 02:00:00, 1531.4308739577586, 2.0988315869441401, null, null, 1531.4308739577586, 295.1401885293489
2100-Jan-01 03:00:00, 1567.7928826718603, 2.1486658522392248, null, null, 1567.7928826718603, 295.13636335278392
2100-Jan-01 04:00:00, 1605.0738618190665, 2.1997595698577976, null, null, 1605.0738618190665, 295.13245539214955
2100-Jan-01 05:00:00, 1643.2735919879212, 2.2521124390956597, null, null, 1643.2735919879212, 295.12846742949489
2100-Jan-01 06:00:00, 1681.2543421320956, 2.3041651954126423, null, null, 1681.2543421320956, 295.1245139003866
2100-Jan-01 07:00:00, 1717.1082252963909, 2.3533030727922144, null, null, 1717.1082252963909, 295.12078344114809
2100-Jan-01 08:00:00, 1744.4643563602265, 2.3907947499875286, null, null, 1744.4643563602265, 295.11790011553279
2100-Jan-01 09:00:00, 1754.9903788503336, 2.4052207021234069, null, null, 1754.9903788503336, 295.11668383546271
2100-Jan-01 10:00:00, 1745.0449638630139, 2.3915904746834253, null, null, 1745.0449638630139, 295.11751608680817
2100-Jan-01 11:00:00, 1712.1257554013848, 2.346474579665645, null, null, 1712.1257554013848, 295.1206931667403
2100-Jan-01 12:00:00, 1661.6386749295846, 2.277281852113433, null, null, 1661.6386749295846, 295.12575169718951
2100-Jan-01 13:00:00, 1600.8930164397418, 2.194029706047766, null, null, 1600.8930164397418, 295.1320140340959
2100-Jan-01 14:00:00, 1537.3105404452069, 2.1068896912663164, null, null, 1537.3105404452069, 295.13874436530938
