Time Stamp, Foundation Total Heat Transfer Rate [W], Foundation Average Heat Flux [W/m2], Wall Total Heat Transfer Rate [W], Wall Average Heat Flux [W/m2], Slab Total Heat Transfer Rate [W], Slab Average Temperature [K]
2100-Jan-01 00:00:00, 2095.509450783145, 4.5111821257842513, null, null, 2095.509450783145, 294.88597670444767
2100-Jan-01 01:00:00, 2141.5717217956221, 4.6103443097519055, null, null, 2141.5717217956221, 294.87828657552376
2100-Jan-01 02:00:00, 2192.3891387073786, 4.7197433023287072, null, null, 2192.3891387073786, 294.86983703679391
2100-Jan-01 03:00:00, 2247.3622585585031, 4.8380886314696978, null, null, 2247.3622585585031, 294.8607367549381
2100-Jan-01 04:00:00, 2303.8169467713046, 4.9596234593308335, null, null, 2303.8169467713046, 294.85142340989222
2100-Jan-01 05:00:00, 2361.6888187914947, 5.0842091797844384, null, null, 2361.6888187914947, 294.84191394442735
2100-Jan-01 06:00:00, 2419.2977589236889, 5.2082288643115611, null, null, 2419.2977589236889, 294.83247490633897
2100-Jan-01 07:00:00, 2473.78741429818, 5.3255333981917028, null, null, 2473.78741429818, 294.82355163023692
2100-Jan-01 08:00:00, 2515.7498314071418, 5.4158694765834774, null, null, 2515.7498314071418, 294.81659679515542
2100-Jan-01 09:00:00, 2532.7815278887329, 5.4525350638996413, null, null, 2532.7815278887329, 294.81353279070817
2100-Jan-01 10:00:00, 2519.2290576215337, 5.4233595039389062, null, null, 2519.2290576215337, 294.81528711576385
2100-Jan-01 11:00:00, 2471.1720177363036, 5.3199030106898162, null, null, 2471.1720177363036, 294.82258078095208
2100-Jan-01 12:00:00, 2396.2686567818118, 5.1586521497248192, null, null, 2396.2686567818118, 294.83438503969836
2100-Jan-01 13:00:00, 2305.3173848056686, 4.9628535804066134, null, null, 2305.3173848056686, 294.84912654091391
2100-Jan-01 14:00:00, 2209.4805750229921, 4.7565374966866285, null, null, 2209.4805750229921, 294.86506791208143
2100-Jan-01 15:00:00, 2122.9560612987493, 4.5702687878487351, null, null, 2122.9560612987493, 294.87981798595564
2100-Jan-01 16:00:00, 2056.4985898575824, 4.4272001144155677, null, null, 2056.4985898575824, 294.89140066400432
2100-Jan-01 17:00:00, 2017.6697595073776, 4.3436099758096605, null, null, 2017.6697595073776, 294.89833313357434
2100-Jan-01 18:00:00, 2006.7868329622186, 4.3201813705660062, null, null, 2006.7868329622186, 294.90044683660096
2100-Jan-01 19:00:00, 2018.6573508943868, 4.3457360481167973, null, null, 2018.6573508943868, 294.89862279073446
2100-Jan-01 20:00:00, 2045.0675277404223, 4.4025914909219397, null, null, 2045.0675277404223, 294.89429648201315
2100-Jan-01 21:00:00, 2079.9314691767786, 4.4776460746095967, null, null, 2079.9314691767786, 294.88852837370024
2100-Jan-01 22:00:00, 2118.7200433865596, 4.561149550384628, null, null, 2118.7200433865596, 294.88209565836138
2100-Jan-01 23:00:00, 2159.5426138111225, 4.6490317834898205, null, null, 2159.5426138111225, 294.87532375462933
2100-Jan-02 00:00:00, 2203.6932081630648, 4.7440785378763479, null, null, 2203.6932081630648, 294.86801227178353
2100-Jan-02 01:00:00, 2251.8962882025876, 4.8478494242356414, null, null, 2251.8962882025876, 294.86005399184972
2100-Jan-02 02:00:00, 2302.6075425648569, 4.9570198716271676, null, null, 2302.6075425648569, 294.85170511703916
2100-Jan-02 03:00:00, 2353.9344368758029, 5.0675156597043927, null, null, 2353.9344368758029, 294.8432729905158
2100-Jan-02 04:00:00, 2406.012359241171, 5.1796282500030566, null, null, 2406.012359241171, 294.83474135665426
2100-Jan-02 05:00:00, 2456.9020445431042, 5.2891828209142355, null, null, 2456.9020445431042, 294.82641470961704
2100-Jan-02 06:00:00, 2507.2748224832594, 5.3976246012100964, null, null, 2507.2748224832594, 294.81819126192505
2100-Jan-02 07:00:00, 2555.9794835946655, 5.502475283971771, null, null, 2555.9794835946655, 294.81024725752036
2100-Jan-02 08:00:00, 2593.4057698040706, 5.583046046045526, null, null, 2593.4057698040706, 294.80405248655541
2100-Jan-02 09:00:00, 2609.1990609283807, 5.6170456124042794, null, null, 2609.1990609283807, 294.80120286093637
2100-Jan-02 10:00:00, 2597.9316689287502, 5.5927893355480993, null, null, 2597.9316689287502, 294.80257651976268
2100-Jan-02 11:00:00, 2552.64842935858, 5.4953042390861322, null, null, 2552.64842935858, 294.80933870848452
2100-Jan-02 12:00:00, 2483.2773584238334, 5.3459632112370885, null, null, 2483.2773584238334, 294.82010643434535
2100-Jan-02 13:00:00, 2397.8439331254081, 5.1620433816191671, null, null, 2397.8439331254081, 294.83373257521237
2100-Jan-02 14:00:00, 2292.4602547595382, 4.9351749387133914, null, null, 2292.4602547595382, 294.85095932540656
2100-Jan-02 15:00:00, 2183.3048642827216, 4.7001868090879269, null, null, 2183.3048642827216, 294.86928421925563
2100-Jan-02 16:00:00, 2095.7651816803077, 4.511732659522889, null, null, 2095.7651816803077, 294.88437026125149
2100-Jan-02 17:00:00, 2041.4745845173843, 4.3948566552519459, null, null, 2041.4745845173843, 294.89395438928608
