Time Stamp, Foundation Total Heat Transfer Rate [W], Foundation Average Heat Flux [W/m2], Wall Total Heat Transfer Rate [W], Wall Average Heat Flux [W/m2], Slab Total Heat Transfer Rate [W], Slab Average Temperature [K]
2100-Jan-01 00:00:00, 2876.8009652887968, 3.0965138600013939, null, null, 2876.8009652887968, 295.03250359795902
2100-Jan-01 01:00:00, 2938.4935863767014, 3.1629181954293522, null, null, 2938.4935863767014, 295.02734650346804
2100-Jan-01 02:00:00, 3006.565101929471, 3.2361886072248693, null, null, 3006.565101929471, 295.02167933339911
2100-Jan-01 03:00:00, 3080.2097840638685, 3.3154578308159652, null, null, 3080.2097840638685, 295.01557522457523
2100-Jan-01 04:00:00, 3155.8300297098313, 3.3968534996734134, null, null, 3155.8300297098313, 295.0093288769155
2100-Jan-01 05:00:00, 3233.3443322310736, 3.4802878821703174, null, null, 3233.3443322310736, 295.0029512718682
2100-Jan-01 06:00:00, 3310.4982267918854, 3.5633343308969696, null, null, 3310.4982267918854, 294.99662143643206
2100-Jan-01 07:00:00, 3383.45797761216, 3.6418663122064756, null, null, 3383.45797761216, 294.99063852763175
2100-Jan-01 08:00:00, 3439.5940228212517, 3.7022896936405703, null, null, 3439.5940228212517, 294.98597860082504
2100-Jan-01 09:00:00, 3462.2847321692457, 3.7267133839956217, null, null, 3462.2847321692457, 294.98393120881298
2100-Jan-01 10:00:00, 3444.0003483654164, 3.7070325480416271, null, null, 3444.0003483654164, 294.98511529384695
2100-Jan-01 11:00:00, 3379.5182944390117, 3.6376257395367415, null, null, 3379.5182944390117, 294.99001257406667
2100-Jan-01 12:00:00, 3279.1422373994201, 3.5295835581047759, null, null, 3279.1422373994201, 294.99793027029312
2100-Jan-01 13:00:00, 3157.3527249454464, 3.3984924892867139, null, null, 3157.3527249454464, 295.00781231806394
2100-Jan-01 14:00:00, 3029.0955133366915, 3.2604397570387698, null, null, 3029.0955133366915, 295.01849403148537
2100-Jan-01 15:00:00, 2913.3754738612706, 3.1358817113348407, null, null, 2913.3754738612706, 295.02837240993188
2100-Jan-01 16:00:00, 2824.56074765111, 3.0402838462060715, null, null, 2824.56074765111, 295.03612463259998
2100-Jan-01 17:00:00, 2772.744607920145, 2.9845102988579342, null, null, 2772.744607920145, 295.04075869458819
2100-Jan-01 18:00:00, 2758.3250605690473, 2.9689894725072872, null, null, 2758.3250605690473, 295.04216373823266
2100-Jan-01 19:00:00, 2774.3355018822767, 2.9862226958096079, null, null, 2774.3355018822767, 295.04093175321185
2100-Jan-01 20:00:00, 2809.7741246560677, 3.0243679091637716, null, null, 2809.7741246560677, 295.03802553624757
2100-Jan-01 21:00:00, 2856.5052870663803, 3.0746681189605178, null, null, 2856.5052870663803, 295.03415491819641
2100-Jan-01 22:00:00, 2908.4740050218584, 3.130605897547674, null, null, 2908.4740050218584, 295.0298401006238
2100-Jan-01 23:00:00, 2963.1539237592874, 3.1894619422574619, null, null, 2963.1539237592874, 295.02529876592342
2100-Jan-02 00:00:00, 3022.2866665790802, 3.2531108911874429, null, null, 3022.2866665790802, 295.02039585948478
2100-Jan-02 01:00:00, 3086.8427941547088, 3.3225974306449562, null, null, 3086.8427941547088, 295.01505948300445
2100-Jan-02 02:00:00, 3154.7462927059246, 3.3956869933027316, null, null, 3154.7462927059246, 295.00946201126249
2100-Jan-02 03:00:00, 3223.4595287197776, 3.4696481363396408, null, null, 3223.4595287197776, 295.00380970206851
2100-Jan-02 04:00:00, 3293.1742551478055, 3.5446872576536599, null, null, 3293.1742551478055, 294.99809085695722
2100-Jan-02 05:00:00, 3361.2874823825678, 3.618002566820588, null, null, 3361.2874823825678, 294.99251002710122
2100-Jan-02 06:00:00, 3428.7074114333473, 3.6905716278244634, null, null, 3428.7074114333473, 294.98699829801774
2100-Jan-02 07:00:00, 3493.8883169643887, 3.7607306620501935, null, null, 3493.8883169643887, 294.98167413242459
2100-Jan-02 08:00:00, 3543.9233635788187, 3.8145870870155703, null, null, 3543.9233635788187, 294.97752552965403
2100-Jan-02 09:00:00, 3564.9428344990915, 3.8372118997224121, null, null, 3564.9428344990915, 294.97562259864452
2100-Jan-02 10:00:00, 3549.7130610220511, 3.8208189670081381, null, null, 3549.7130610220511, 294.97655163063661
2100-Jan-02 11:00:00, 3488.931916471081, 3.7553957212571296, null, null, 3488.931916471081, 294.98109321180362
2100-Jan-02 12:00:00, 3395.9620387045256, 3.6553253588857539, null, null, 3395.9620387045256, 294.98831561721312
2100-Jan-02 13:00:00, 3281.5542598045708, 3.5321797963910884, null, null, 3281.5542598045708, 294.99744972273623
2100-Jan-02 14:00:00, 3140.4439589026042, 3.3802923325713445, null, null, 3140.4439589026042, 295.00899795483366
2100-Jan-02 15:00:00, 2994.3340114549951, 3.2230233790307303, null, null, 2994.3340114549951, 295.02127989690581
2100-Jan-02 16:00:00, 2877.2430340417332, 3.0969896913282939, null, null, 2877.2430340417332, 295.03138517444847
2100-Jan-02 17:00:00, 2804.7051884018529, 3.0189118377997715, null, null, 2804.7051884018529, 295.03779900557703
2100-Jan-02 18:00:00, 2775.2900667683607, 2.98725016466675, null, null, 2775.2900667683607, 295.04051272306214
2100-Jan-02 19:00:00, 2783.2745458610252, 2.9958444506370498, null, null, 2783.2745458610252, 295.03998942540636
2100-Jan-02 20:00:00, 2818.3416799330394, 3.0335898031986992, null, null, 2818.3416799330394, 295.03713669026121
2100-Jan-02 21:00:00, 2870.953990940468, 3.0902203286354326, null, null, 2870.953990940468, 295.03279486933144
2100-Jan-02 22:00:00, 2932.8963280314479, 3.1568934518849736, null, null, 2932.8963280314479, 295.02767350880686
2100-Jan-02 23:00:00, 2993.2651482625974, 3.2218728824445435, null, null, 2993.2651482625974, 295.02268022805123
2100-Jan-03 00:00:00, 3050.5385288396992, 3.2835204621367056, null, null, 3050.5385288396992, 295.01794148052153
2100-Jan-03 01:00:00, 3107.1752490676604, 3.3444827571605802, null, null, 3107.1752490676604, 295.01325966931375
2100-Jan-03 02:00:00, 3165.8722362127132, 3.407662669997106, null, null, 3165.8722362127132, 295.00841973339379
2100-Jan-03 03:00:00, 3225.8845783930055, 3.4722583968390452, null, null, 3225.8845783930055, 295.00348174155312
2100-Jan-03 04:00:00, 3284.7612690680685, 3.5356317378890907, null, null, 3284.7612690680685, 294.99864042048006
2100-Jan-03 05:00:00, 3341.3694670332584, 3.5965633322899278, null, null, 3341.3694670332584, 294.99398596616106
2100-Jan-03 06:00:00, 3391.9852581384948, 3.6510448555455923, null, null, 3391.9852581384948, 294.98980863580539
2100-Jan-03 07:00:00, 3441.5709204177169, 3.7044175748812678, null, null, 3441.5709204177169, 294.98572551332734
2100-Jan-03 08:00:00, 3484.4692259491858, 3.7505921970576175, null, null, 3484.4692259491858, 294.98216913528563
2100-Jan-03 09:00:00, 3508.1043171631964, 3.7760323955314226, null, null, 3508.1043171631964, 294.98011066231078
2100-Jan-03 10:00:00, 3502.3163696673964, 3.7698023991368315, null, null, 3502.3163696673964, 294.98035290280905
2100-Jan-03 11:00:00, 3463.1800627443349, 3.7276770945784876, null, null, 3463.1800627443349, 294.98324396789042
2100-Jan-03 12:00:00, 3390.5211266074575, 3.6494689023832341, null, null, 3390.5211266074575, 294.98886512376095
2100-Jan-03 13:00:00, 3289.3083351785949, 3.5405260817813087, null, null, 3289.3083351785949, 294.99691105687566
2100-Jan-03 14:00:00, 3169.5139586007799, 3.4115825254146301, null, null, 3169.5139586007799, 295.00666705399982
2100-Jan-03 15:00:00, 3046.7803472480691, 3.2794752530564462, null, null, 3046.7803472480691, 295.01690275607228
2100-Jan-03 16:00:00, 2938.5005421215142, 3.1629256824124554, null, null, 2938.5005421215142, 295.02614141687332
2100-Jan-03 17:00:00, 2862.0494833403759, 3.0806357478692048, null, null, 2862.0494833403759, 295.03281135865916
2100-Jan-03 18:00:00, 2824.2877881437312, 3.0399900396799975, null, null, 2824.2877881437312, 295.03621379639486
2100-Jan-03 19:00:00, 2820.0561403585775, 3.0354352038830563, null, null, 2820.0561403585775, 295.03673863458113
2100-Jan-03 20:00:00, 2839.3600370037993, 3.0562134169868478, null, null, 2839.3600370037993, 295.03523855104453
2100-Jan-03 21:00:00, 2870.1837477807153, 3.0893912588984147, null, null, 2870.1837477807153, 295.03274372294266
2100-Jan-03 22:00:00, 2912.783235610807, 3.1352442414601045, null, null, 2912.783235610807, 295.02924892547645
2100-Jan-03 23:00:00, 2967.1478112285513, 3.1937608590240658, null, null, 2967.1478112285513, 295.02477137994606
2100-Jan-04 00:00:00, 3029.7848745731571, 3.261181767573742, null, null, 3029.7848745731571, 295.0196125358874
2100-Jan-04 01:00:00, 3091.1459812710073, 3.3272292695203509, null, null, 3091.1459812710073, 295.01455486473878
2100-Jan-04 02:00:00, 3152.1397023672453, 3.3928813271449214, null, null, 3152.1397023672453, 295.00953106361192
2100-Jan-04 03:00:00, 3214.0050383868866, 3.4594715684406836, null, null, 3214.0050383868866, 295.00444462626479
2100-Jan-04 04:00:00, 3279.8220670113487, 3.5303153090465953, null, null, 3279.8220670113487, 294.99905469733108
2100-Jan-04 05:00:00, 3349.8865292033288, 3.605730876855691, null, null, 3349.8865292033288, 294.99334024544567
2100-Jan-04 06:00:00, 3421.180696200242, 3.6824700669862929, null, null, 3421.180696200242, 294.98753871745049
2100-Jan-04 07:00:00, 3483.8283656441422, 3.7499023916658518, null, null, 3483.8283656441422, 294.98241398796711
2100-Jan-04 08:00:00, 3538.5704869061001, 3.8088253895578918, null, null, 3538.5704869061001, 294.97791388750454
2100-Jan-04 09:00:00, 3581.3695775587648, 3.8548932194149108, null, null, 3581.3695775587648, 294.97434617844766
2100-Jan-04 10:00:00, 3605.6573935391662, 3.8810359938786028, null, null, 3605.6573935391662, 294.97221584513824
2100-Jan-04 11:00:00, 3598.4446389187415, 3.873272372091618, null, null, 3598.4446389187415, 294.97253026019791
2100-Jan-04 12:00:00, 3564.05781045605, 3.8362592828230229, null, null, 3564.05781045605, 294.97500301485076
2100-Jan-04 13:00:00, 3512.3897033559183, 3.780645073954898, null, null, 3512.3897033559183, 294.97890745283053
2100-Jan-04 14:00:00, 3452.8312576293388, 3.716537909469857, null, null, 3452.8312576293388, 294.98352798881956
2100-Jan-04 15:00:00, 3394.1946273479966, 3.6534229631942026, null, null, 3394.1946273479966, 294.98816713554788
2100-Jan-04 16:00:00, 3345.2663495958332, 3.6007578354938015, null, null, 3345.2663495958332, 294.99210582801874
2100-Jan-04 17:00:00, 3309.4982275029224, 3.5622579576283191, null, null, 3309.4982275029224, 294.99503425718922
2100-Jan-04 18:00:00, 3289.8780118257209, 3.5411392669320469, null, null, 3289.8780118257209, 294.9966847072555
2100-Jan-04 19:00:00, 3285.769379700786, 3.5367168419975394, null, null, 3285.769379700786, 294.99708663187454
2100-Jan-04 20:00:00, 3291.0683449808962, 3.5424205106320779, null, null, 3291.0683449808962, 294.99671724206695
2100-Jan-04 21:00:00, 3306.908155422027, 3.5594700712942742, null, null, 3306.908155422027, 294.9954880102776
2100-Jan-04 22:00:00, 3328.2815436064284, 3.5824758313544058, null, null, 3328.2815436064284, 294.99379671845708
2100-Jan-04 23:00:00, 3353.5610671166323, 3.6096860540524922, null, null, 3353.5610671166323, 294.99177747607752
2100-Jan-05 00:00:00, 3381.3988473712884, 3.6396499178825925, null, null, 3381.3988473712884, 294.98954069558482
2100-Jan-05 01:00:00, 3412.4950815128536, 3.6731210968675243, null, null, 3412.4950815128536, 294.98703559014876
2100-Jan-05 02:00:00, 3448.1658079701715, 3.71151614059983, null, null, 3448.1658079701715, 294.9841621662751
2100-Jan-05 03:00:00, 3485.6427205208006, 3.7518553161435348, null, null, 3485.6427205208006, 294.98113734739997
