Time Stamp, Foundation Total Heat Transfer Rate [W], Foundation Average Heat Flux [W/m2], Wall Total Heat Transfer Rate [W], Wall Average Heat Flux [W/m2], Slab Total Heat Transfer Rate [W], Slab Average Temperature [K]
2100-Jan-01 00:00:00, 4080.4814020730446, 8.7850252662527168, null, null, 4080.4814020730446, 294.45873471716953
2100-Jan-01 01:00:00, 4173.1395521591803, 8.9845125593984214, null, null, 4173.1395521591803, 294.44327906830017
2100-Jan-01 02:00:00, 4275.3565810015816, 9.2045795300665318, null, null, 4275.3565810015816, 294.42629820534739
2100-Jan-01 03:00:00, 4385.9261445385164, 9.4426289937540808, null, null, 4385.9261445385164, 294.4080106042947
2100-Jan-01 04:00:00, 4499.4781486425645, 9.6870994683850622, null, null, 4499.4781486425645, 294.38929454395742
2100-Jan-01 05:00:00, 4615.8866964670387, 9.9377199057987085, null, null, 4615.8866964670387, 294.37018319230918
2100-Jan-01 06:00:00, 4731.7692718619928, 10.1872079569502, null, null, 4731.7692718619928, 294.35121307705833
2100-Jan-01 07:00:00, 4841.3815263180941, 10.423196393118186, null, null, 4841.3815263180941, 294.33327959470745
2100-Jan-01 08:00:00, 4925.7912488343109, 10.604925329474964, null, null, 4925.7912488343109, 294.3193059444535
2100-Jan-01 09:00:00, 4960.0283886464722, 10.678635783869208, null, null, 4960.0283886464722, 294.31316219742962
2100-Jan-01 10:00:00, 4932.7046518764027, 10.619809460638926, null, null, 4932.7046518764027, 294.3167162062814
2100-Jan-01 11:00:00, 4835.9216510992264, 10.411441617879174, null, null, 4835.9216510992264, 294.33141921395912
2100-Jan-01 12:00:00, 4685.0918419310374, 10.08671432374828, null, null, 4685.0918419310374, 294.35519856835776
2100-Jan-01 13:00:00, 4501.9460642220556, 9.6924127387040482, null, null, 4501.9460642220556, 294.38488587871785
2100-Jan-01 14:00:00, 4308.9485513654299, 9.2769009743548683, null, null, 4308.9485513654299, 294.41698341419595
2100-Jan-01 15:00:00, 4134.6824742991093, 8.9017168381643206, null, null, 4134.6824742991093, 294.44667875048953
2100-Jan-01 16:00:00, 4000.806855130963, 8.6134908714119938, null, null, 4000.806855130963, 294.46999685914517
2100-Jan-01 17:00:00, 3922.5584901331736, 8.4450269585022788, null, null, 3922.5584901331736, 294.48395607311056
2100-Jan-01 18:00:00, 3900.5814477605427, 8.3977117391698286, null, null, 3900.5814477605427, 294.48821932212752
2100-Jan-01 19:00:00, 3924.4165823067233, 8.4490273165686993, null, null, 3924.4165823067233, 294.48456087553717
2100-Jan-01 20:00:00, 3977.5166458766184, 8.5633484846211161, null, null, 3977.5166458766184, 294.47587044847381
2100-Jan-01 21:00:00, 4047.6232862207162, 8.7142837655519632, null, null, 4047.6232862207162, 294.46428237394139
2100-Jan-01 22:00:00, 4125.619872907374, 8.8822056152571598, null, null, 4125.619872907374, 294.45135990379026
2100-Jan-01 23:00:00, 4207.712098198971, 9.0589451227533093, null, null, 4207.712098198971, 294.43775544746387
2100-Jan-02 00:00:00, 4296.5120880698432, 9.2501260344619798, null, null, 4296.5120880698432, 294.42306418868384
2100-Jan-02 01:00:00, 4393.4777652050061, 9.4588871681750106, null, null, 4393.4777652050061, 294.40707023259813
2100-Jan-02 02:00:00, 4495.5002740932287, 9.6785353493563271, null, null, 4495.5002740932287, 294.39028906639101
2100-Jan-02 03:00:00, 4598.7722121765073, 9.9008734746803562, null, null, 4598.7722121765073, 294.37333866124447
2100-Jan-02 04:00:00, 4703.5623704623913, 10.126480234639713, null, null, 4703.5623704623913, 294.35618680006348
2100-Jan-02 05:00:00, 4805.9682922252523, 10.346953880137418, null, null, 4805.9682922252523, 294.33944609985087
2100-Jan-02 06:00:00, 4907.339855533336, 10.565200615556581, null, null, 4907.339855533336, 294.3229117931553
2100-Jan-02 07:00:00, 5005.3572714934389, 10.776226078215188, null, null, 5005.3572714934389, 294.30693916737067
