Time Stamp, Foundation Total Heat Transfer Rate [W], Foundation Average Heat Flux [W/m2], Wall Total Heat Transfer Rate [W], Wall Average Heat Flux [W/m2], Slab Total Heat Transfer Rate [W], Slab Average Temperature [K]
2100-Jan-01 00:00:00, 1788.1815007035918, 3.0398156692873575, null, null, 1788.1815007035918, 295.03932587227712
2100-Jan-01 01:00:00, 1827.0536483383921, 3.1058963011653984, null, null, 1827.0536483383921, 295.0341996962311
2100-Jan-01 02:00:00, 1869.9402068952695, 3.1788012230940228, null, null, 1869.9402068952695, 295.02856724219828
2100-Jan-01 03:00:00, 1916.3331683408392, 3.257666847803482, null, null, 1916.3331683408392, 295.02250121978324
2100-Jan-01 04:00:00, 1963.9673050898905, 3.3386424060596038, null, null, 1963.9673050898905, 295.01629444945536
2100-Jan-01 05:00:00, 2012.7927703979358, 3.4216431609859037, null, null, 2012.7927703979358, 295.00995769867677
2100-Jan-01 06:00:00, 2061.389013015958, 3.5042542492454736, null, null, 2061.389013015958, 295.00366890331094
2100-Jan-01 07:00:00, 2107.3411443353511, 3.5823704856380765, null, null, 2107.3411443353511, 294.99772536027467
2100-Jan-01 08:00:00, 2142.6937283219581, 3.6424680421277289, null, null, 2142.6937283219581, 294.99309699971275
2100-Jan-01 09:00:00, 2156.976483708489, 3.6667479844084716, null, null, 2156.976483708489, 294.99106519395031
2100-Jan-01 10:00:00, 2145.4462095958061, 3.6471471173236027, null, null, 2145.4462095958061, 294.99224479743702
2100-Jan-01 11:00:00, 2104.8121932116105, 3.5780714000867588, null, null, 2104.8121932116105, 294.99711438512225
2100-Jan-01 12:00:00, 2041.5650271252168, 3.4705545029307423, null, null, 2041.5650271252168, 295.00498536713513
2100-Jan-01 13:00:00, 1964.8271300734186, 3.3401040638704833, null, null, 1964.8271300734186, 295.01480817420088
2100-Jan-01 14:00:00, 1884.0148768227514, 3.2027274309027787, null, null, 1884.0148768227514, 295.02542530591154
2100-Jan-01 15:00:00, 1811.1016134711037, 3.0787786704732558, null, null, 1811.1016134711037, 295.03524371122688
