Time Stamp, Foundation Total Heat Transfer Rate [W], Foundation Average Heat Flux [W/m2], Wall Total Heat Transfer Rate [W], Wall Average Heat Flux [W/m2], Slab Total Heat Transfer Rate [W], Slab Average Temperature [K]
2100-Jan-01 00:00:00, 5567.0248713457495, 1.0933264579690309, null, null, 5567.0248713457495, 295.24748724891117
2100-Jan-01 01:00:00, 5680.1572387144834, 1.1155448984027285, null, null, 5680.1572387144834, 295.2457576212733
2100-Jan-01 02:00:00, 5805.0281881724804, 1.1400687178627158, null, null, 5805.0281881724804, 295.24385633532563
2100-Jan-01 03:00:00, 5940.1579709533808, 1.1666073035863775, null, null, 5940.1579709533808, 295.24180797444461
2100-Jan-01 04:00:00, 6078.9151399373532, 1.1938582837039469, null, null, 6078.9151399373532, 295.23971184062594
2100-Jan-01 05:00:00, 6221.1459239227843, 1.2217914585796967, null, null, 6221.1459239227843, 295.23757167735408
2100-Jan-01 06:00:00, 6362.7113663939535, 1.2495939648311924, null, null, 6362.7113663939535, 295.2354475753325
2100-Jan-01 07:00:00, 6496.5648513682991, 1.2758818942002659, null, null, 6496.5648513682991, 295.23344004477923
2100-Jan-01 08:00:00, 6599.500102080543, 1.2960976891108724, null, null, 6599.500102080543, 295.23187691887779
2100-Jan-01 09:00:00, 6641.0114590392795, 1.3042502420306177, null, null, 6641.0114590392795, 295.23119087386084
2100-Jan-01 10:00:00, 6607.3295143681098, 1.2976353333287751, null, null, 6607.3295143681098, 295.23158900711621
2100-Jan-01 11:00:00, 6488.908264804073, 1.2743781917987398, null, null, 6488.908264804073, 295.23323260616354
2100-Jan-01 12:00:00, 6304.7069007607661, 1.2382022756574043, null, null, 6304.7069007607661, 295.23588879304663
2100-Jan-01 13:00:00, 6081.3174577200316, 1.1943300828521366, null, null, 6081.3174577200316, 295.23920315065214
2100-Jan-01 14:00:00, 5846.1576324165753, 1.1481462656791603, null, null, 5846.1576324165753, 295.24278505186993
2100-Jan-01 15:00:00, 5634.0824723064607, 1.1064961223827183, null, null, 5634.0824723064607, 295.24609671636836
2100-Jan-01 16:00:00, 5471.4077471836999, 1.074547894176481, null, null, 5471.4077471836999, 295.24869463290963
2100-Jan-01 17:00:00, 5376.599010948531, 1.0559280923670704, null, null, 5376.599010948531, 295.25024638755207
2100-Jan-01 18:00:00, 5350.345333701066, 1.0507720457143284, null, null, 5350.345333701066, 295.25071528149005
2100-Jan-01 19:00:00, 5379.8555976606431, 1.056567664220494, null, null, 5379.8555976606431, 295.25030017012301
2100-Jan-01 20:00:00, 5444.9579290477423, 1.0693533267648356, null, null, 5444.9579290477423, 295.24932401583663
2100-Jan-01 21:00:00, 5530.7509217658735, 1.086202496835887, null, null, 5530.7509217658735, 295.24802466028069
2100-Jan-01 22:00:00, 5626.1394278194211, 1.1049361615606992, null, null, 5626.1394278194211, 295.24657644622306
2100-Jan-01 23:00:00, 5726.4842685262911, 1.1246432172683538, null, null, 5726.4842685262911, 295.24505245880351
2100-Jan-02 00:00:00, 5834.9808385760662, 1.1459512181082412, null, null, 5834.9808385760662, 295.2434073871911
2100-Jan-02 01:00:00, 5953.4105161325379, 1.1692100148396327, null, null, 5953.4105161325379, 295.24161710691362
2100-Jan-02 02:00:00, 6077.959112275531, 1.1936705262641336, null, null, 6077.959112275531, 295.2397395157106
2100-Jan-02 03:00:00, 6203.963891596095, 1.2184170223271948, null, null, 6203.963891596095, 295.23784388862231
2100-Jan-02 04:00:00, 6331.789559407498, 1.2435211287135535, null, null, 6331.789559407498, 295.23592612408873
2100-Jan-02 05:00:00, 6456.6531928835229, 1.2680435113636033, null, null, 6456.6531928835229, 295.23405492307637
2100-Jan-02 06:00:00, 6580.2303820366806, 1.292313244951111, null, null, 6580.2303820366806, 295.23220704668046
2100-Jan-02 07:00:00, 6699.6892546172503, 1.3157741687029958, null, null, 6699.6892546172503, 295.23042217508817
2100-Jan-02 08:00:00, 6791.3244276619398, 1.3337707039234519, null, null, 6791.3244276619398, 295.22903200792666
2100-Jan-02 09:00:00, 6829.6954832652482, 1.3413065226562244, null, null, 6829.6954832652482, 295.22839539840612
2100-Jan-02 10:00:00, 6801.5706237705881, 1.3357829883227521, null, null, 6801.5706237705881, 295.22870855243036
2100-Jan-02 11:00:00, 6689.8969035516757, 1.3138510164352879, null, null, 6689.8969035516757, 295.23023325760045
2100-Jan-02 12:00:00, 6519.258282774399, 1.2803387323771711, null, null, 6519.258282774399, 295.23265630649865
2100-Jan-02 13:00:00, 6309.3840056291629, 1.2391208277776999, null, null, 6309.3840056291629, 295.23571978197924
2100-Jan-02 14:00:00, 6050.5606785524542, 1.1882896570945822, null, null, 6050.5606785524542, 295.23959316807259
2100-Jan-02 15:00:00, 5782.6404614063549, 1.1356719180328509, null, null, 5782.6404614063549, 295.24371238810369
2100-Jan-02 16:00:00, 5568.0362349099969, 1.0935250830100487, null, null, 5568.0362349099969, 295.24710066774281
2100-Jan-02 17:00:00, 5435.1792473011192, 1.0674328590599631, null, null, 5435.1792473011192, 295.24925022517448
2100-Jan-02 18:00:00, 5381.3867433168953, 1.0568683709885922, null, null, 5381.3867433168953, 295.25015878155091
2100-Jan-02 19:00:00, 5396.1483819089217, 1.0597674580968088, null, null, 5396.1483819089217, 295.24998190266314
2100-Jan-02 20:00:00, 5460.5398333182065, 1.0724135085671707, null, null, 5460.5398333182065, 295.24902417956582
2100-Jan-02 21:00:00, 5557.0749925993141, 1.0913723683181917, null, null, 5557.0749925993141, 295.24756746868269
2100-Jan-02 22:00:00, 5670.6913856296214, 1.1136858681551369, null, null, 5670.6913856296214, 295.24584971048631
2100-Jan-02 23:00:00, 5781.3624966815596, 1.1354209343066668, null, null, 5781.3624966815596, 295.24417570122665
2100-Jan-03 00:00:00, 5886.3170466109741, 1.1560333060804473, null, null, 5886.3170466109741, 295.24258754066858
2100-Jan-03 01:00:00, 5990.097847858834, 1.1764151614620422, null, null, 5990.097847858834, 295.24101849657063
2100-Jan-03 02:00:00, 6097.6790240545452, 1.1975433850702413, null, null, 6097.6790240545452, 295.23939607273712
2100-Jan-03 03:00:00, 6207.6892863321373, 1.2191486649415935, null, null, 6207.6892863321373, 295.23774048964913
2100-Jan-03 04:00:00, 6315.6147327245371, 1.2403445009142833, null, null, 6315.6147327245371, 295.23611729975943
2100-Jan-03 05:00:00, 6419.3707905953088, 1.2607214968620772, null, null, 6419.3707905953088, 295.23455684223723
2100-Jan-03 06:00:00, 6512.1016403022795, 1.2789332156522024, null, null, 6512.1016403022795, 295.2331567898861
2100-Jan-03 07:00:00, 6602.959641016042, 1.2967771194238253, null, null, 6602.959641016042, 295.23178807987102
2100-Jan-03 08:00:00, 6681.5611022352286, 1.312213920798343, null, null, 6681.5611022352286, 295.23059585943855
2100-Jan-03 09:00:00, 6724.8191141762418, 1.3207095050767039, null, null, 6724.8191141762418, 295.22990606611137
2100-Jan-03 10:00:00, 6714.1074516932986, 1.3186058061940718, null, null, 6714.1074516932986, 295.2299878314098
2100-Jan-03 11:00:00, 6642.2517763644564, 1.3044938320592652, null, null, 6642.2517763644564, 295.23095764249933
2100-Jan-03 12:00:00, 6508.9465829947167, 1.2783135834949038, null, null, 6508.9465829947167, 295.23284269818288
2100-Jan-03 13:00:00, 6323.3153667257147, 1.2418568539378811, null, null, 6323.3153667257147, 295.23554064600376
2100-Jan-03 14:00:00, 6103.6532660904331, 1.1987166862562602, null, null, 6103.6532660904331, 295.23881189437918
2100-Jan-03 15:00:00, 5878.6533360682424, 1.1545282045771807, null, null, 5878.6533360682424, 295.24224382302475
2100-Jan-03 16:00:00, 5680.2043869256704, 1.115554157996125, null, null, 5680.2043869256704, 295.24534116961576
2100-Jan-03 17:00:00, 5540.1487587972815, 1.0880481691854045, null, null, 5540.1487587972815, 295.2475768058768
2100-Jan-03 18:00:00, 5471.0420119525406, 1.0744760662227573, null, null, 5471.0420119525406, 295.24871646147238
2100-Jan-03 19:00:00, 5463.392710200832, 1.0729737945096958, null, null, 5463.392710200832, 295.24889129829648
2100-Jan-03 20:00:00, 5498.8537435201697, 1.0799381043252509, null, null, 5498.8537435201697, 295.24838763237489
2100-Jan-03 21:00:00, 5555.3691500319273, 1.091037352244947, null, null, 5555.3691500319273, 295.24755132043759
2100-Jan-03 22:00:00, 5633.4479818916398, 1.1063715127080926, null, null, 5633.4479818916398, 295.24638002619224
2100-Jan-03 23:00:00, 5733.0963695801047, 1.1259417897001223, null, null, 5733.0963695801047, 295.24487916814445
2100-Jan-04 00:00:00, 5847.9200051605476, 1.1484923839010683, null, null, 5847.9200051605476, 295.2431497070404
2100-Jan-04 01:00:00, 5960.3718062786602, 1.1705771656740989, null, null, 5960.3718062786602, 295.24145454819717
2100-Jan-04 02:00:00, 6072.1431373418363, 1.1925283076786515, null, null, 6072.1431373418363, 295.23977077029491
2100-Jan-04 03:00:00, 6185.5252966962862, 1.2147958055879817, null, null, 6185.5252966962862, 295.23806575994718
2100-Jan-04 04:00:00, 6306.2022228222359, 1.2384959469110399, null, null, 6306.2022228222359, 295.23625829127371
2100-Jan-04 05:00:00, 6434.7196592408818, 1.2637359120259959, null, null, 6434.7196592408818, 295.23434128423065
2100-Jan-04 06:00:00, 6565.5111293796745, 1.2894224821570972, null, null, 6565.5111293796745, 295.23239478916645
2100-Jan-04 07:00:00, 6680.3950462399653, 1.3119849151983038, null, null, 6680.3950462399653, 295.23067582423801
2100-Jan-04 08:00:00, 6780.7533966051842, 1.3316946241125189, null, null, 6780.7533966051842, 295.2291666017677
2100-Jan-04 09:00:00, 6859.1892907176289, 1.3470989092144217, null, null, 6859.1892907176289, 295.22797022754168
2100-Jan-04 10:00:00, 6903.6592072922185, 1.3558325034587959, null, null, 6903.6592072922185, 295.22725600084499
2100-Jan-04 11:00:00, 6890.3205577746176, 1.3532128818892513, null, null, 6890.3205577746176, 295.22736198095151
2100-Jan-04 12:00:00, 6827.1784023149667, 1.3408121847893402, null, null, 6827.1784023149667, 295.22819130782051
2100-Jan-04 13:00:00, 6732.4106148039218, 1.322200425035523, null, null, 6732.4106148039218, 295.22949995269056
