Time Stamp, Foundation Total Heat Transfer Rate [W], Foundation Average Heat Flux [W/m2], Wall Total Heat Transfer Rate [W], Wall Average Heat Flux [W/m2], Slab Total Heat Transfer Rate [W], Slab Average Temperature [K]
2100-Jan-01 00:00:00, 2094.5234461718746, 4.5089954163811576, null, null, 2094.5234461718746, 294.88529781303993
2100-Jan-01 01:00:00, 2140.6243836587819, 4.6082394311470267, null, null, 2140.6243836587819, 294.87759938552836
2100-Jan-01 02:00:00, 2191.4834224755323, 4.7177264714212273, null, null, 2191.4834224755323, 294.86914094067635
2100-Jan-01 03:00:00, 2246.4996239837592, 4.8361628636615182, null, null, 2246.4996239837592, 294.86003141282777
2100-Jan-01 04:00:00, 2302.9935028766031, 4.9577803329942167, null, null, 2302.9935028766031, 294.85070939262613
2100-Jan-01 05:00:00, 2360.9031118956154, 5.0824455221609384, null, null, 2360.9031118956154, 294.84119145091199
2100-Jan-01 06:00:00, 2418.5458918226514, 5.2065362937173552, null, null, 2418.5458918226514, 294.83174453582626
2100-Jan-01 07:00:00, 2473.0616767003139, 5.3238954116508728, null, null, 2473.0616767003139, 294.82281460725233
2100-Jan-01 08:00:00, 2515.0284068093301, 5.4142394916123111, null, null, 2515.0284068093301, 294.81585661636888
2100-Jan-01 09:00:00, 2532.0323437757056, 5.4508447986485971, null, null, 2532.0323437757056, 294.81279472793551
2100-Jan-01 10:00:00, 2518.429218295109, 5.4215606048848217, null, null, 2518.429218295109, 294.81455529940814
2100-Jan-01 11:00:00, 2470.3044083699506, 5.3179596889994674, null, null, 2470.3044083699506, 294.82185879490078
2100-Jan-01 12:00:00, 2395.335731541275, 5.156570509608577, null, null, 2395.335731541275, 294.83367364741986
2100-Jan-01 13:00:00, 2304.3340114500729, 4.9606661192691055, null, null, 2304.3340114500729, 294.84842449853392
2100-Jan-01 14:00:00, 2208.4675766953624, 4.7542891910547995, null, null, 2208.4675766953624, 294.86437272672674
2100-Jan-01 15:00:00, 2121.9404222598146, 4.5680174434381939, null, null, 2121.9404222598146, 294.87912550057996
2100-Jan-01 16:00:00, 2055.5038220044421, 4.424995732901162, null, null, 2055.5038220044421, 294.89070656398621
2100-Jan-01 17:00:00, 2016.7148516818497, 4.3414925905943162, null, null, 2016.7148516818497, 294.89763331488837
2100-Jan-01 18:00:00, 2005.8826716706653, 4.3181735630087745, null, null, 2005.8826716706653, 294.89973850329216
2100-Jan-01 19:00:00, 2017.8062914331263, 4.3438421927650426, null, null, 2017.8062914331263, 294.89790484718355
2100-Jan-01 20:00:00, 2044.2643135699514, 4.4007998270944633, null, null, 2044.2643135699514, 294.89356941187668
2100-Jan-01 21:00:00, 2079.1703802315642, 4.4759440298813873, null, null, 2079.1703802315642, 294.88779289039417
2100-Jan-01 22:00:00, 2117.9955376544995, 4.5595250741424342, null, null, 2117.9955376544995, 294.88135253406313
2100-Jan-01 23:00:00, 2158.8508698701862, 4.6474765869469108, null, null, 2158.8508698701862, 294.87457351641973
2100-Jan-02 00:00:00, 2203.0349584587907, 4.7425940960333417, null, null, 2203.0349584587907, 294.86725469377376
2100-Jan-02 01:00:00, 2251.2728585170798, 4.8464384672463776, null, null, 2251.2728585170798, 294.85928875068203
2100-Jan-02 02:00:00, 2302.0166366821727, 4.9556773795987059, null, null, 2302.0166366821727, 294.85093249821159
2100-Jan-02 03:00:00, 2353.3719568459569, 5.0662327919281829, null, null, 2353.3719568459569, 294.84249359706064
2100-Jan-02 04:00:00, 2405.4773747241834, 5.1784029807178813, null, null, 2405.4773747241834, 294.83395529912843
2100-Jan-02 05:00:00, 2456.3907630604153, 5.2880070221813851, null, null, 2456.3907630604153, 294.82562256322706
2100-Jan-02 06:00:00, 2506.7868868696296, 5.3964975199480438, null, null, 2506.7868868696296, 294.81739307558394
2100-Jan-02 07:00:00, 2555.5121129892891, 5.5013909846820992, null, null, 2555.5121129892891, 294.80944346027434
2100-Jan-02 08:00:00, 2592.9386926898483, 5.5819612340288316, null, null, 2592.9386926898483, 294.80324626733238
2100-Jan-02 09:00:00, 2608.7046453005987, 5.6159014642929916, null, null, 2608.7046453005987, 294.80039870541702
2100-Jan-02 10:00:00, 2597.3894091753045, 5.59154253533592, null, null, 2597.3894091753045, 294.8017780521435
2100-Jan-02 11:00:00, 2552.0374822170556, 5.4939109565858502, null, null, 2552.0374822170556, 294.80854994065777
2100-Jan-02 12:00:00, 2482.6040652071865, 5.3444378343759347, null, null, 2482.6040652071865, 294.81932736539972
2100-Jan-02 13:00:00, 2397.1207943942795, 5.1604133122455496, null, null, 2397.1207943942795, 294.83296219755351
2100-Jan-02 14:00:00, 2291.6806551640702, 4.9334265457041973, null, null, 2291.6806551640702, 294.85019996516104
2100-Jan-02 15:00:00, 2182.484812042173, 4.6983546695576708, null, null, 2182.484812042173, 294.86853439274643
2100-Jan-02 16:00:00, 2094.9433830056137, 4.5098994374184782, null, null, 2094.9433830056137, 294.88362350975495
2100-Jan-02 17:00:00, 2040.6827481774758, 4.3930895949804913, null, null, 2040.6827481774758, 294.89320435887925
2100-Jan-02 18:00:00, 2018.6528124105901, 4.345664544868205, null, null, 2018.6528124105901, 294.89726136383928
2100-Jan-02 19:00:00, 2024.5816912106102, 4.3584279672029753, null, null, 2024.5816912106102, 294.8964849406791
2100-Jan-02 20:00:00, 2050.7625511093484, 4.4147889391921336, null, null, 2050.7625511093484, 294.89222919295122
2100-Jan-02 21:00:00, 2090.0667788183096, 4.4994013043141443, null, null, 2090.0667788183096, 294.88574871272056
2100-Jan-02 22:00:00, 2136.3534324216648, 4.5990451203423683, null, null, 2136.3534324216648, 294.87810302941722
2100-Jan-02 23:00:00, 2181.4786607128644, 4.6961886724472874, null, null, 2181.4786607128644, 294.87064654399842
2100-Jan-03 00:00:00, 2224.2968549759785, 4.7883657459591475, null, null, 2224.2968549759785, 294.86356939491975
2100-Jan-03 01:00:00, 2266.6383190651868, 4.8795165362976585, null, null, 2266.6383190651868, 294.85657763281029
2100-Jan-03 02:00:00, 2310.5135180447201, 4.9739690817934381, null, null, 2310.5135180447201, 294.84935086030845
