Time Stamp, Foundation Total Heat Transfer Rate [W], Foundation Average Heat Flux [W/m2], Wall Total Heat Transfer Rate [W], Wall Average Heat Flux [W/m2], Slab Total Heat Transfer Rate [W], Slab Average Temperature [K]
2100-Jan-01 00:00:00, 2401.3543324546918, 1.2855722082846492, null, null, 2401.3543324546918, 295.22553607430365
2100-Jan-01 01:00:00, 2449.977579925875, 1.3116028089255813, null, null, 2449.977579925875, 295.22351653883749
2100-Jan-01 02:00:00, 2503.6154433118054, 1.340317999161682, null, null, 2503.6154433118054, 295.22129832743377
2100-Jan-01 03:00:00, 2561.5957050463148, 1.371357905312792, null, null, 2561.5957050463148, 295.21891154932115
2100-Jan-01 04:00:00, 2621.0555966778902, 1.4031899357449826, null, null, 2621.0555966778902, 295.21647246484952
2100-Jan-01 05:00:00, 2681.9877265701698, 1.4358101333236684, null, null, 2681.9877265701698, 295.2139831085243
2100-Jan-01 06:00:00, 2742.5810283411383, 1.4682489382564392, null, null, 2742.5810283411383, 295.21151476504582
2100-Jan-01 07:00:00, 2799.7887157981322, 1.498875244462474, null, null, 2799.7887157981322, 295.20918530405226
2100-Jan-01 08:00:00, 2843.4542498204569, 1.5222517184131661, null, null, 2843.4542498204569, 295.20738397335123
2100-Jan-01 09:00:00, 2860.3024090977692, 1.5312714307625408, null, null, 2860.3024090977692, 295.20662187397539
2100-Jan-01 10:00:00, 2844.530473149624, 1.5228278777842283, null, null, 2844.530473149624, 295.20713692119728
2100-Jan-01 11:00:00, 2792.1517995024519, 1.4947867985325947, null, null, 2792.1517995024519, 295.20911389233834
2100-Jan-01 12:00:00, 2711.7663488400703, 1.4517522076247389, null, null, 2711.7663488400703, 295.21226458059601
2100-Jan-01 13:00:00, 2615.0128410634475, 1.3999549284932862, null, null, 2615.0128410634475, 295.2161669658899
2100-Jan-01 14:00:00, 2513.7132341437264, 1.3457238816185702, null, null, 2513.7132341437264, 295.2203625670395
2100-Jan-01 15:00:00, 2422.8674393067145, 1.2970893142398323, null, null, 2422.8674393067145, 295.22422093687607
2100-Jan-01 16:00:00, 2353.6657579004095, 1.2600419875791415, null, null, 2353.6657579004095, 295.22722731411841
2100-Jan-01 17:00:00, 2313.9183647035193, 1.2387631020123242, null, null, 2313.9183647035193, 295.2289978598298
2100-Jan-01 18:00:00, 2303.7156986100495, 1.2333010742711847, null, null, 2303.7156986100495, 295.22949893245874
2100-Jan-01 19:00:00, 2317.3711095495555, 1.2406115392697383, null, null, 2317.3711095495555, 295.22897186954447
2100-Jan-01 20:00:00, 2346.0765795763673, 1.2559790983148438, null, null, 2346.0765795763673, 295.22780033717726
2100-Jan-01 21:00:00, 2383.4103218644691, 1.2759658286645392, null, null, 2383.4103218644691, 295.22626293783014
2100-Jan-01 22:00:00, 2424.6287933467929, 1.298032260381629, null, null, 2424.6287933467929, 295.22456210674096
2100-Jan-01 23:00:00, 2467.8384395628746, 1.3211646734347344, null, null, 2467.8384395628746, 295.22277892657496
2100-Jan-02 00:00:00, 2514.529933200165, 1.3461611038957242, null, null, 2514.529933200165, 295.22085568327316
2100-Jan-02 01:00:00, 2565.4865915241708, 1.3734409030003549, null, null, 2565.4865915241708, 295.21876346590471
2100-Jan-02 02:00:00, 2619.0317637564181, 1.4021064707507114, null, null, 2619.0317637564181, 295.2165712820144
2100-Jan-02 03:00:00, 2673.1502695414001, 1.431078974329534, null, null, 2673.1502695414001, 295.21436036348359
2100-Jan-02 04:00:00, 2728.0300901890014, 1.4604590500920658, null, null, 2728.0300901890014, 295.21212470204335
2100-Jan-02 05:00:00, 2781.5697658813497, 1.4891216752533838, null, null, 2781.5697658813497, 295.20994614081718
2100-Jan-02 06:00:00, 2834.5489356207463, 1.5174842318800612, null, null, 2834.5489356207463, 295.20779528529249
2100-Jan-02 07:00:00, 2885.7129405194705, 1.5448750345922555, null, null, 2885.7129405194705, 295.20571979743977
2100-Jan-02 08:00:00, 2924.6473073448801, 1.5657186640647716, null, null, 2924.6473073448801, 295.20411505807436
2100-Jan-02 09:00:00, 2940.31402962121, 1.5741058905898864, null, null, 2940.31402962121, 295.20340377892421
2100-Jan-02 10:00:00, 2927.0961625206824, 1.5670296659912999, null, null, 2927.0961625206824, 295.20381275287997
2100-Jan-02 11:00:00, 2877.660810765336, 1.5405643028982636, null, null, 2877.660810765336, 295.20564845483756
2100-Jan-02 12:00:00, 2803.1242260488402, 1.5006609198294141, null, null, 2803.1242260488402, 295.20852536338595
2100-Jan-02 13:00:00, 2712.0711429675084, 1.4519153800704654, null, null, 2712.0711429675084, 295.212138259288
2100-Jan-02 14:00:00, 2600.2652607646105, 1.392059767368834, null, null, 2600.2652607646105, 295.21668761437496
2100-Jan-02 15:00:00, 2485.3495288818635, 1.3305392873603148, null, null, 2485.3495288818635, 295.22149306692955
2100-Jan-02 16:00:00, 2394.1891758902743, 1.2817363203347825, null, null, 2394.1891758902743, 295.2254086554463
2100-Jan-02 17:00:00, 2338.5579235886426, 1.2519539633937546, null, null, 2338.5579235886426, 295.22785804468606
2100-Jan-02 18:00:00, 2316.9081681581624, 1.2403637022142917, null, null, 2316.9081681581624, 295.22885610811045
2100-Jan-02 19:00:00, 2324.555436904107, 1.2444576903593152, null, null, 2324.555436904107, 295.22859308490473
2100-Jan-02 20:00:00, 2353.2560785518936, 1.2598226645173001, null, null, 2353.2560785518936, 295.22743028682117
2100-Jan-02 21:00:00, 2395.4818636708137, 1.2824283645958858, null, null, 2395.4818636708137, 295.22569764362885
2100-Jan-02 22:00:00, 2444.7798061089675, 1.3088201652008897, null, null, 2444.7798061089675, 295.22367200401135
2100-Jan-02 23:00:00, 2492.4574853747954, 1.3343445530812086, null, null, 2492.4574853747954, 295.22171226130911
2100-Jan-03 00:00:00, 2537.4957190791647, 1.3584559059032557, null, null, 2537.4957190791647, 295.21986046271581
2100-Jan-03 01:00:00, 2581.9914024018217, 1.38227680275931, null, null, 2581.9914024018217, 295.21803287094093
2100-Jan-03 02:00:00, 2628.1365609320746, 1.4069807510903096, null, null, 2628.1365609320746, 295.21614268463111
2100-Jan-03 03:00:00, 2675.3111250740221, 1.4322357947876034, null, null, 2675.3111250740221, 295.21421462771963
2100-Jan-03 04:00:00, 2721.5418528491018, 1.4569855528691869, null, null, 2721.5418528491018, 295.21232641471869
2100-Jan-03 05:00:00, 2765.94163033929, 1.4807551062516155, null, null, 2765.94163033929, 295.21051306853525
2100-Jan-03 06:00:00, 2805.4735736525095, 1.5019186500802386, null, null, 2805.4735736525095, 295.20889191922271
2100-Jan-03 07:00:00, 2844.2288830161465, 1.5226664206062304, null, null, 2844.2288830161465, 295.2073064716256
2100-Jan-03 08:00:00, 2877.6422230773792, 1.5405543519240443, null, null, 2877.6422230773792, 295.20592984702722
2100-Jan-03 09:00:00, 2895.6578372967747, 1.55019906476072, null, null, 2895.6578372967747, 295.20514736639126
2100-Jan-03 10:00:00, 2890.2088710552762, 1.5472819444218857, null, null, 2890.2088710552762, 295.20527564627275
