Time Stamp, Foundation Total Heat Transfer Rate [W], Foundation Average Heat Flux [W/m2], Wall Total Heat Transfer Rate [W], Wall Average Heat Flux [W/m2], Slab Total Heat Transfer Rate [W], Slab Average Temperature [K]
2100-Jan-01 00:00:00, 1056.5886215567793, 3.1591736860422279, null, null, 1056.5886215567793, 295.02639200730908
2100-Jan-01 01:00:00, 1079.2032902767837, 3.2267909827660324, null, null, 1079.2032902767837, 295.02115991242135
2100-Jan-01 02:00:00, 1104.1288963735383, 3.3013179247403825, null, null, 1104.1288963735383, 295.01541743237908
2100-Jan-01 03:00:00, 1131.0648564782628, 3.3818557751724163, null, null, 1131.0648564782628, 295.00923983502759
2100-Jan-01 04:00:00, 1158.6937165130159, 3.4644653791529429, null, null, 1158.6937165130159, 295.0029256840163
2100-Jan-01 05:00:00, 1187.000401613828, 3.5491016632138188, null, null, 1187.000401613828, 294.99648266953579
2100-Jan-01 06:00:00, 1215.1539681388008, 3.633280126543176, null, null, 1215.1539681388008, 294.99009330715222
2100-Jan-01 07:00:00, 1241.7498950175511, 3.7128012860910182, null, null, 1241.7498950175511, 294.98406084854997
2100-Jan-01 08:00:00, 1262.1428663714939, 3.7737757629755651, null, null, 1262.1428663714939, 294.97937899997163
2100-Jan-01 09:00:00, 1270.2394841931095, 3.7979844487839558, null, null, 1270.2394841931095, 294.97735627447486
2100-Jan-01 10:00:00, 1263.3234171580414, 3.7773055804502245, null, null, 1263.3234171580414, 294.97861101118394
2100-Jan-01 11:00:00, 1239.5073958276962, 3.7060962693162565, null, null, 1239.5073958276962, 294.98362568834193
2100-Jan-01 12:00:00, 1202.6174857129126, 3.5957963560506996, null, null, 1202.6174857129126, 294.99168562181109
2100-Jan-01 13:00:00, 1157.9767133268231, 3.4623215574683108, null, null, 1157.9767133268231, 295.00171455323397
2100-Jan-01 14:00:00, 1111.0571001617275, 3.3220330816639319, null, null, 1111.0571001617275, 295.01253092585563
2100-Jan-01 15:00:00, 1068.8140938621482, 3.1957275440136046, null, null, 1068.8140938621482, 295.02251003693016
2100-Jan-01 16:00:00, 1036.4779206526646, 3.0990431907785791, null, null, 1036.4779206526646, 295.03031871768707
2100-Jan-01 17:00:00, 1017.7162360577588, 3.0429462207102103, null, null, 1017.7162360577588, 295.03495958701421
2100-Jan-01 18:00:00, 1012.6412450133544, 3.0277721237747728, null, null, 1012.6412450133544, 295.03632973940728
2100-Jan-01 19:00:00, 1018.671436025477, 3.0458022448442552, null, null, 1018.671436025477, 295.03503723497971
2100-Jan-01 20:00:00, 1031.7550590031858, 3.084921951971495, null, null, 1031.7550590031858, 295.03206348693413
2100-Jan-01 21:00:00, 1048.9164329173846, 3.136234032927077, null, null, 1048.9164329173846, 295.02812693993741
2100-Jan-01 22:00:00, 1067.9478911007425, 3.1931376193118055, null, null, 1067.9478911007425, 295.02375235688021
2100-Jan-01 23:00:00, 1087.9449645013472, 3.2529283711674939, null, null, 1087.9449645013472, 295.01915537181372
2100-Jan-02 00:00:00, 1109.5668188692598, 3.3175771776839817, null, null, 1109.5668188692598, 295.01419402558554
2100-Jan-02 01:00:00, 1133.1701841843831, 3.3881506526242209, null, null, 1133.1701841843831, 295.00879504118029
2100-Jan-02 02:00:00, 1157.9857960479483, 3.4623487145784586, null, null, 1157.9857960479483, 295.00313511564866
2100-Jan-02 03:00:00, 1183.0865252190745, 3.537399270187374, null, null, 1183.0865252190745, 294.99742278028299
2100-Jan-02 04:00:00, 1208.5513289392748, 3.6135383996382999, null, null, 1208.5513289392748, 294.99164415003554
2100-Jan-02 05:00:00, 1233.4239387117354, 3.687906883921785, null, null, 1233.4239387117354, 294.98600717816231
2100-Jan-02 06:00:00, 1258.047988205798, 3.7615321791580953, null, null, 1258.047988205798, 294.98043950613624
2100-Jan-02 07:00:00, 1281.8473985514054, 3.8326918238610488, null, null, 1281.8473985514054, 294.97506331807853
2100-Jan-02 08:00:00, 1300.0538818367199, 3.8871287558295071, null, null, 1300.0538818367199, 294.97088912018228
2100-Jan-02 09:00:00, 1307.5820510720143, 3.9096377945102123, null, null, 1307.5820510720143, 294.96900297493329
2100-Jan-02 10:00:00, 1301.8163858485359, 3.8923985989662513, null, null, 1301.8163858485359, 294.9699918622253
2100-Jan-02 11:00:00, 1279.3653232743236, 3.8252704805471494, null, null, 1279.3653232743236, 294.97464364947473
2100-Jan-02 12:00:00, 1245.2001736766133, 3.723117533424027, null, null, 1245.2001736766133, 294.98199614400028
2100-Jan-02 13:00:00, 1203.2633488663503, 3.5977274708076594, null, null, 1203.2633488663503, 294.99126736690602
2100-Jan-02 14:00:00, 1151.5686423229515, 3.4431615846267585, null, null, 1151.5686423229515, 295.00297906502374
2100-Jan-02 15:00:00, 1098.1177852091348, 3.2833448519407926, null, null, 1098.1177852091348, 295.01541470639688
2100-Jan-02 16:00:00, 1055.4080301080307, 3.1556437469885994, null, null, 1055.4080301080307, 295.02561408089809
2100-Jan-02 17:00:00, 1029.0809180093311, 3.0769263369438553, null, null, 1029.0809180093311, 295.03205362958323
2100-Jan-02 18:00:00, 1018.5526538854962, 3.0454470892015166, null, null, 1018.5526538854962, 295.03474060380728
2100-Jan-02 19:00:00, 1021.6949999854203, 3.0548426258453723, null, null, 1021.6949999854203, 295.03415340162957
2100-Jan-02 20:00:00, 1034.7027310270537, 3.0937354179722605, null, null, 1034.7027310270537, 295.03121884413724
2100-Jan-02 21:00:00, 1054.077459250625, 3.1516653732352102, null, null, 1054.077459250625, 295.02679001656884
2100-Jan-02 22:00:00, 1076.8151486626741, 3.219650498766951, null, null, 1076.8151486626741, 295.02158486012314
2100-Jan-02 23:00:00, 1098.9368936387953, 3.285793965762581, null, null, 1098.9368936387953, 295.01651983350325
2100-Jan-03 00:00:00, 1119.9154412987189, 3.3485193012303847, null, null, 1119.9154412987189, 295.01171597628786
2100-Jan-03 01:00:00, 1140.6570456735096, 3.4105361821717968, null, null, 1140.6570456735096, 295.00697144855349
2100-Jan-03 02:00:00, 1162.1435574494842, 3.4747803177062879, null, null, 1162.1435574494842, 295.00206941557576
2100-Jan-03 03:00:00, 1184.0931899189541, 3.5404091725899209, null, null, 1184.0931899189541, 294.99707270594581
2100-Jan-03 04:00:00, 1205.6096129255659, 3.6047427419596993, null, null, 1205.6096129255659, 294.99217836954352
2100-Jan-03 05:00:00, 1226.2877969802419, 3.6665699977221347, null, null, 1226.2877969802419, 294.9874755810078
2100-Jan-03 06:00:00, 1244.7727122810595, 3.7218394344883761, null, null, 1244.7727122810595, 294.98325658500261
2100-Jan-03 07:00:00, 1262.893722615441, 3.7760208044604746, null, null, 1262.893722615441, 294.97913039614679
2100-Jan-03 08:00:00, 1278.5290638400479, 3.8227700856483517, null, null, 1278.5290638400479, 294.97554622085579
2100-Jan-03 09:00:00, 1287.0411415377855, 3.8482209861479406, null, null, 1287.0411415377855, 294.97349548652488
2100-Jan-03 10:00:00, 1284.7317632861314, 3.8413160026426341, null, null, 1284.7317632861314, 294.97378719063306
2100-Jan-03 11:00:00, 1270.2126395715884, 3.7979041840336158, null, null, 1270.2126395715884, 294.97676343382471
2100-Jan-03 12:00:00, 1243.4556688048474, 3.7179015072681376, null, null, 1243.4556688048474, 294.98249839037049
2100-Jan-03 13:00:00, 1206.3059663266301, 3.6068248213006511, null, null, 1206.3059663266301, 294.99067619812411
2100-Jan-03 14:00:00, 1162.426750049706, 3.4756270565339165, null, null, 1162.426750049706, 295.00056881608231
2100-Jan-03 15:00:00, 1117.5504078692072, 3.3414479101282217, null, null, 1117.5504078692072, 295.01092712048876
2100-Jan-03 16:00:00, 1078.0381593051898, 3.2233072701543737, null, null, 1078.0381593051898, 295.02025560652112
2100-Jan-03 17:00:00, 1050.2397925971081, 3.1401908454386409, null, null, 1050.2397925971081, 295.02696473568051
2100-Jan-03 18:00:00, 1036.6305565025561, 3.0994995681715269, null, null, 1036.6305565025561, 295.03035632788948
2100-Jan-03 19:00:00, 1035.2788784365232, 3.0954580843895796, null, null, 1035.2788784365232, 295.0308367711097
2100-Jan-03 20:00:00, 1042.5030030104579, 3.117058037098742, null, null, 1042.5030030104579, 295.02927596580679
2100-Jan-03 21:00:00, 1053.9025186665026, 3.1511423052419492, null, null, 1053.9025186665026, 295.02671813400588
2100-Jan-03 22:00:00, 1069.5995490202945, 3.1980760353910016, null, null, 1069.5995490202945, 295.02315134886084
2100-Jan-03 23:00:00, 1089.5851383286733, 3.257832450096708, null, null, 1089.5851383286733, 295.01859420363877
2100-Jan-04 00:00:00, 1112.5636821981543, 3.3265377244626881, null, null, 1112.5636821981543, 295.01335594197872
2100-Jan-04 01:00:00, 1135.038275699201, 3.3937361997674751, null, null, 1135.038275699201, 295.0082295366401
2100-Jan-04 02:00:00, 1157.3705694365158, 3.4605092023197264, null, null, 1157.3705694365158, 295.00314005064769
2100-Jan-04 03:00:00, 1180.0098075904305, 3.5281999610395309, null, null, 1180.0098075904305, 294.99799048472806
2100-Jan-04 04:00:00, 1204.07903835406, 3.6001663620780926, null, null, 1204.07903835406, 294.9925376896432
2100-Jan-04 05:00:00, 1229.6767495320946, 3.6767028815206411, null, null, 1229.6767495320946, 294.98676246377818
2100-Jan-04 06:00:00, 1255.6952564256073, 3.7544975696812846, null, null, 1255.6952564256073, 294.98090600644628
2100-Jan-04 07:00:00, 1278.5270621341158, 3.8227641005974258, null, null, 1278.5270621341158, 294.97574057962379
2100-Jan-04 08:00:00, 1298.4730778067058, 3.8824021911168831, null, null, 1298.4730778067058, 294.9712066824294
2100-Jan-04 09:00:00, 1314.0176664012063, 3.9288801241990532, null, null, 1314.0176664012063, 294.96762397738621
2100-Jan-04 10:00:00, 1322.742933917091, 3.954968456949834, null, null, 1322.742933917091, 294.96550697552141
2100-Jan-04 11:00:00, 1319.8861678873288, 3.9464267976093175, null, null, 1319.8861678873288, 294.96587814363534
