Time Stamp, Foundation Total Heat Transfer Rate [W], Foundation Average Heat Flux [W/m2], Wall Total Heat Transfer Rate [W], Wall Average Heat Flux [W/m2], Slab Total Heat Transfer Rate [W], Slab Average Temperature [K]
2100-Jan-01 00:00:00, 15.735830312059329, 1.1472608859769124, null, null, 15.735830312059329, 295.23990769702488
2100-Jan-01 01:00:00, 16.051040879350307, 1.170242117187978, null, null, 16.051040879350307, 295.23811945589591
2100-Jan-01 02:00:00, 16.39902017581699, 1.1956124362654557, null, null, 16.39902017581699, 295.23615376693675
2100-Jan-01 03:00:00, 16.775415637254813, 1.2230545084029465, null, null, 16.775415637254813, 295.23403728765317
2100-Jan-01 04:00:00, 17.16147090412192, 1.2512008533188919, null, null, 17.16147090412192, 295.23187404095972
2100-Jan-01 05:00:00, 17.5571038265529, 1.2800454816676072, null, null, 17.5571038265529, 295.22966603728082
2100-Jan-01 06:00:00, 17.950573110717468, 1.3087323644442599, null, null, 17.950573110717468, 295.22747639275138
2100-Jan-01 07:00:00, 18.322029343605827, 1.3358143295134024, null, null, 18.322029343605827, 295.2254099705724
2100-Jan-01 08:00:00, 18.605443116320643, 1.3564773342316014, null, null, 18.605443116320643, 295.22381231486503
2100-Jan-01 09:00:00, 18.714693496423791, 1.3644425121335515, null, null, 18.714693496423791, 295.22313623219765
2100-Jan-01 10:00:00, 18.612286936164182, 1.3569763003910895, null, null, 18.612286936164182, 295.22359185758916
2100-Jan-01 11:00:00, 18.2724758537308, 1.3322015058129777, null, null, 18.2724758537308, 295.22534248216368
2100-Jan-01 12:00:00, 17.751132722543055, 1.294191653728715, null, null, 17.751132722543055, 295.22813259806844
2100-Jan-01 13:00:00, 17.123759216179383, 1.2484513864231106, null, null, 17.123759216179383, 295.23158847615264
2100-Jan-01 14:00:00, 16.466997907090647, 1.2005685263262356, null, null, 16.466997907090647, 295.23530420367916
2100-Jan-01 15:00:00, 15.878094782590992, 1.1576330404338724, null, null, 15.878094782590992, 295.2387213872143
2100-Jan-01 16:00:00, 15.429569267890608, 1.1249321425991987, null, null, 15.429569267890608, 295.2413840334645
2100-Jan-01 17:00:00, 15.172026174528169, 1.1061553058127858, null, null, 15.172026174528169, 295.2429520756537
2100-Jan-01 18:00:00, 15.106016896679689, 1.101342730874868, null, null, 15.106016896679689, 295.24339579164609
2100-Jan-01 19:00:00, 15.19468607100748, 1.1078073834213678, null, null, 15.19468607100748, 295.2429288623315
2100-Jan-01 20:00:00, 15.380978364967875, 1.1213894987582296, null, null, 15.380978364967875, 295.24189081667276
2100-Jan-01 21:00:00, 15.623316940280713, 1.1390578113357184, null, null, 15.623316940280713, 295.24052806738246
2100-Jan-01 22:00:00, 15.890945382502618, 1.1585699462308705, null, null, 15.890945382502618, 295.23901990267183
2100-Jan-01 23:00:00, 16.171488604200484, 1.1790236660980231, null, null, 16.171488604200484, 295.23743868677707
2100-Jan-02 00:00:00, 16.474572785532359, 1.2011207921793789, null, null, 16.474572785532359, 295.23573355354273
2100-Jan-02 01:00:00, 16.80528647352924, 1.2252323179884252, null, null, 16.80528647352924, 295.23387885971363
2100-Jan-02 02:00:00, 17.152735308516544, 1.2505639624173626, null, null, 17.152735308516544, 295.23193582740168
2100-Jan-02 03:00:00, 17.503788212787597, 1.2761583707194224, null, null, 17.503788212787597, 295.22997672653423
2100-Jan-02 04:00:00, 17.859721350491004, 1.3021085849001899, null, null, 17.859721350491004, 295.22799594274164
2100-Jan-02 05:00:00, 18.206853135624346, 1.3274171140000253, null, null, 18.206853135624346, 295.22606622699237
2100-Jan-02 06:00:00, 18.550268397744006, 1.3524546805004378, null, null, 18.550268397744006, 295.22416141487219
2100-Jan-02 07:00:00, 18.881874649075591, 1.3766312809183139, null, null, 18.881874649075591, 295.22232347979195
2100-Jan-02 08:00:00, 19.134069613461023, 1.3950181987066947, null, null, 19.134069613461023, 295.22090284344148
2100-Jan-02 09:00:00, 19.235307626213022, 1.4023992145095525, null, null, 19.235307626213022, 295.22027368804834
2100-Jan-02 10:00:00, 19.149267375689057, 1.3961262303651982, null, null, 19.149267375689057, 295.22063643911247
2100-Jan-02 11:00:00, 18.828416647151396, 1.3727337887978563, null, null, 18.828416647151396, 295.22226254672665
2100-Jan-02 12:00:00, 18.344939147281519, 1.3374846272442054, null, null, 18.344939147281519, 295.22481036234024
2100-Jan-02 13:00:00, 17.7544866710668, 1.2944361819092156, null, null, 17.7544866710668, 295.22800980286257
2100-Jan-02 14:00:00, 17.029530939880715, 1.2415814333537996, null, null, 17.029530939880715, 295.23203882199215
2100-Jan-02 15:00:00, 16.284486304457761, 1.1872620519435522, null, null, 16.284486304457761, 295.23629495952542
2100-Jan-02 16:00:00, 15.693505946374728, 1.1441751200331531, null, null, 15.693505946374728, 295.23976329890354
2100-Jan-02 17:00:00, 15.332844805371748, 1.1178801987001858, null, null, 15.332844805371748, 295.24193342773219
2100-Jan-02 18:00:00, 15.192423939594692, 1.1076424569549936, null, null, 15.192423939594692, 295.24281854966512
2100-Jan-02 19:00:00, 15.241919807598292, 1.1112510795857606, null, null, 15.241919807598292, 295.24258684884978
