Time Stamp, Foundation Total Heat Transfer Rate [W], Foundation Average Heat Flux [W/m2], Wall Total Heat Transfer Rate [W], Wall Average Heat Flux [W/m2], Slab Total Heat Transfer Rate [W], Slab Average Temperature [K]
2100-Jan-01 00:00:00, 2713.7211110104145, 1.1478903272187775, null, null, 2713.7211110104145, 295.24068924374603
2100-Jan-01 01:00:00, 2768.3945675858472, 1.1710169232805179, null, null, 2768.3945675858472, 295.23889420554963
2100-Jan-01 02:00:00, 2828.7089215202791, 1.1965295904418112, null, null, 2828.7089215202791, 295.2369225183669
2100-Jan-01 03:00:00, 2893.9070899071376, 1.224108086456013, null, null, 2893.9070899071376, 295.23480098227049
2100-Jan-01 04:00:00, 2960.7632176479237, 1.2523878909051802, null, null, 2960.7632176479237, 295.23263314141553
2100-Jan-01 05:00:00, 3029.271120170873, 1.2813663877466852, null, null, 3029.271120170873, 295.23042073739094
2100-Jan-01 06:00:00, 3097.3933903723855, 1.3101817640634448, null, null, 3097.3933903723855, 295.22822715248014
2100-Jan-01 07:00:00, 3161.7010402321912, 1.3373835752373122, null, null, 3161.7010402321912, 295.22615723558744
2100-Jan-01 08:00:00, 3210.7629127870382, 1.3581364995936327, null, null, 3210.7629127870382, 295.22455725791337
2100-Jan-01 09:00:00, 3229.6482491559836, 1.3661249015175554, null, null, 3229.6482491559836, 295.22388159108476
2100-Jan-01 10:00:00, 3211.845587519475, 1.3585944655385656, null, null, 3211.845587519475, 295.2243413330915
2100-Jan-01 11:00:00, 3152.8816894051683, 1.333653034370156, null, null, 3152.8816894051683, 295.22610048937634
2100-Jan-01 12:00:00, 3062.4464477711058, 1.2953993838051645, null, null, 3062.4464477711058, 295.22890236552161
2100-Jan-01 13:00:00, 2953.6349825633392, 1.2493726834579089, null, null, 2953.6349825633392, 295.2323716283812
2100-Jan-01 14:00:00, 2839.7408915809956, 1.2011960580723589, null, null, 2839.7408915809956, 295.23610071397161
2100-Jan-01 15:00:00, 2737.6309262501009, 1.1580040583342808, null, null, 2737.6309262501009, 295.23952914394619
2100-Jan-01 16:00:00, 2659.8795998902192, 1.1251156398837541, null, null, 2659.8795998902192, 295.24219951916831
2100-Jan-01 17:00:00, 2615.2597566959612, 1.1062416715172565, null, null, 2615.2597566959612, 295.24377089541179
2100-Jan-01 18:00:00, 2603.860208664606, 1.1014197202611871, null, null, 2603.860208664606, 295.24421383507951
2100-Jan-01 19:00:00, 2619.2769524219766, 1.1079409250248216, null, null, 2619.2769524219766, 295.24374325269696
2100-Jan-01 20:00:00, 2651.6006435845202, 1.1216136831704349, null, null, 2651.6006435845202, 295.24270038768867
2100-Jan-01 21:00:00, 2693.6124431652361, 1.139384462257532, null, null, 2693.6124431652361, 295.24133280889578
2100-Jan-01 22:00:00, 2739.9807189662888, 1.1589980087881198, null, null, 2739.9807189662888, 295.23982036630008
2100-Jan-01 23:00:00, 2788.5782508172761, 1.1795545193713624, null, null, 2788.5782508172761, 295.2382350555128
2100-Jan-02 00:00:00, 2841.0855094273034, 1.2017648246317962, null, null, 2841.0855094273034, 295.23652543891285
2100-Jan-02 01:00:00, 2898.3843872217508, 1.2260019606123052, null, null, 2898.3843872217508, 295.23466578284956
2100-Jan-02 02:00:00, 2958.5870564406928, 1.2514673857028904, null, null, 2958.5870564406928, 295.23271749535297
