Time Stamp, Foundation Total Heat Transfer Rate [W], Foundation Average Heat Flux [W/m2], Wall Total Heat Transfer Rate [W], Wall Average Heat Flux [W/m2], Slab Total Heat Transfer Rate [W], Slab Average Temperature [K]
2100-Jan-01 00:00:00, 14796.371804797431, 3.1853746772523106, null, null, 14796.371804797431, 295.01995366930214
2100-Jan-01 01:00:00, 15106.275400078326, 3.2520909694501818, null, null, 15106.275400078326, 295.01475842224767
2100-Jan-01 02:00:00, 15448.335312989182, 3.3257298992543176, null, null, 15448.335312989182, 295.0090474294218
2100-Jan-01 03:00:00, 15818.515188933989, 3.4054225170405692, null, null, 15818.515188933989, 295.00289425838554
2100-Jan-01 04:00:00, 16198.705777048888, 3.4872702488959018, null, null, 16198.705777048888, 294.99659625272932
2100-Jan-01 05:00:00, 16588.444133542751, 3.5711734319131714, null, null, 16588.444133542751, 294.99016528140174
2100-Jan-01 06:00:00, 16976.415132972706, 3.6546961368976292, null, null, 16976.415132972706, 294.98378153756403
2100-Jan-01 07:00:00, 17343.348058315238, 3.7336897485786529, null, null, 17343.348058315238, 294.97774647695184
2100-Jan-01 08:00:00, 17625.795583260046, 3.7944952761418405, null, null, 17625.795583260046, 294.97304314184453
2100-Jan-01 09:00:00, 17740.211363353043, 3.8191267961789439, null, null, 17740.211363353043, 294.97097113534204
2100-Jan-01 10:00:00, 17648.652354760503, 3.799415900069234, null, null, 17648.652354760503, 294.97215599742168
2100-Jan-01 11:00:00, 17324.832667776158, 3.729703740593675, null, null, 17324.832667776158, 294.97708426247374
2100-Jan-01 12:00:00, 16820.488041246888, 3.6211280287131635, null, null, 16820.488041246888, 294.98505926302829
2100-Jan-01 13:00:00, 16208.402625895775, 3.4893577942194116, null, null, 16208.402625895775, 294.99501726394124
2100-Jan-01 14:00:00, 15563.721280412516, 3.3505702819906706, null, null, 15563.721280412516, 295.00578433482099
2100-Jan-01 15:00:00, 14981.999568520112, 3.2253367697002369, null, null, 14981.999568520112, 295.01574410997125
2100-Jan-01 16:00:00, 14535.508824622268, 3.129215887635175, null, null, 14535.508824622268, 295.023561683823
2100-Jan-01 17:00:00, 14274.984155762799, 3.0731299299468566, null, null, 14274.984155762799, 295.02823624980078
2100-Jan-01 18:00:00, 14202.41658197572, 3.0575075250099886, null, null, 14202.41658197572, 295.02965578489125
2100-Jan-01 19:00:00, 14282.818033262012, 3.074816413318584, null, null, 14282.818033262012, 295.02841654382274
2100-Jan-01 20:00:00, 14460.942564120203, 3.1131632038344295, null, null, 14460.942564120203, 295.02548829698577
2100-Jan-01 21:00:00, 14695.898901492506, 3.1637447908071916, null, null, 14695.898901492506, 295.02158662778714
2100-Jan-01 22:00:00, 14957.238873573464, 3.2200062676207573, null, null, 14957.238873573464, 295.01723613051661
2100-Jan-01 23:00:00, 15232.212036806884, 3.2792027086566411, null, null, 15232.212036806884, 295.01265699227201
