Time Stamp, Foundation Total Heat Transfer Rate [W], Foundation Average Heat Flux [W/m2], Wall Total Heat Transfer Rate [W], Wall Average Heat Flux [W/m2], Slab Total Heat Transfer Rate [W], Slab Average Temperature [K]
2100-Jan-01 00:00:00, 3387.721023963054, 1.1254668400846375, null, null, 3387.721023963054, 295.24332751443245
2100-Jan-01 01:00:00, 3455.3509860071417, 1.1479348293725398, null, null, 3455.3509860071417, 295.24158044391982
2100-Jan-01 02:00:00, 3529.9663797539706, 1.1727235149897739, null, null, 3529.9663797539706, 295.23966092189573
2100-Jan-01 03:00:00, 3610.6714029259838, 1.1995352939898365, null, null, 3610.6714029259838, 295.23759404323766
2100-Jan-01 04:00:00, 3693.4872073926986, 1.2270483156061163, null, null, 3693.4872073926986, 295.23548042984891
2100-Jan-01 05:00:00, 3778.3518336470934, 1.2552419956848153, null, null, 3778.3518336470934, 295.2333230990937
2100-Jan-01 06:00:00, 3862.7787323055936, 1.2832902541391586, null, null, 3862.7787323055936, 295.23118301960619
2100-Jan-01 07:00:00, 3942.5471850227377, 1.3097908862109759, null, null, 3942.5471850227377, 295.22916188587334
2100-Jan-01 08:00:00, 4003.7259717178163, 1.3301156695254455, null, null, 4003.7259717178163, 295.2275922057957
2100-Jan-01 09:00:00, 4028.0670324781217, 1.3382022435214831, null, null, 4028.0670324781217, 295.22691132678506
2100-Jan-01 10:00:00, 4007.4551510599822, 1.3313545754626961, null, null, 4007.4551510599822, 295.22732574893689
2100-Jan-01 11:00:00, 3936.2559926009717, 1.3077008296788102, null, null, 3936.2559926009717, 295.22899671146519
2100-Jan-01 12:00:00, 3825.9289286793601, 1.271048032376624, null, null, 3825.9289286793601, 295.2316858695545
2100-Jan-01 13:00:00, 3692.4101554418758, 1.2266904979915236, null, null, 3692.4101554418758, 295.23503396995147
2100-Jan-01 14:00:00, 3552.0719897137251, 1.1800674287340185, null, null, 3552.0719897137251, 295.23864651849681
2100-Jan-01 15:00:00, 3425.7204447487943, 1.138090987036013, null, null, 3425.7204447487943, 295.24198073001924
2100-Jan-01 16:00:00, 3328.9925318366882, 1.1059560923020251, null, null, 3328.9925318366882, 295.24459097375808
2100-Jan-01 17:00:00, 3272.8459199235049, 1.087303095362665, null, null, 3272.8459199235049, 295.24614382453154
2100-Jan-01 18:00:00, 3257.6169873444646, 1.0822437476459088, null, null, 3257.6169873444646, 295.24660453605469
2100-Jan-01 19:00:00, 3275.6041292696395, 1.0882194261747737, null, null, 3275.6041292696395, 295.24617562631806
2100-Jan-01 20:00:00, 3314.7164363015972, 1.1012132955909106, null, null, 3314.7164363015972, 295.24518418670948
2100-Jan-01 21:00:00, 3366.0722498220885, 1.1182746960881889, null, null, 3366.0722498220885, 295.24386971894501
2100-Jan-01 22:00:00, 3423.0694276907129, 1.1372102675876685, null, null, 3423.0694276907129, 295.24240747401416
2100-Jan-01 23:00:00, 3482.9760726027048, 1.1571124206493451, null, null, 3482.9760726027048, 295.2408701635855
2100-Jan-02 00:00:00, 3547.7453500538631, 1.1786300348542611, null, null, 3547.7453500538631, 295.23921090307317
2100-Jan-02 01:00:00, 3618.4433764349801, 1.2021172948111907, null, null, 3618.4433764349801, 295.2374052756881
2100-Jan-02 02:00:00, 3692.7672030454123, 1.2268091161526029, null, null, 3692.7672030454123, 295.23551231170239
2100-Jan-02 03:00:00, 3767.9308679105043, 1.2517799481032028, null, null, 3767.9308679105043, 295.2336019296468
2100-Jan-02 04:00:00, 3844.1774545272247, 1.2771105477304334, null, null, 3844.1774545272247, 295.23166936460444
2100-Jan-02 05:00:00, 3918.6375740764606, 1.3018476482380097, null, null, 3918.6375740764606, 295.22978423669332
2100-Jan-02 06:00:00, 3992.3397585251482, 1.3263329479578085, null, null, 3992.3397585251482, 295.22792242047552
2100-Jan-02 07:00:00, 4063.5705089345697, 1.3499971892023153, null, null, 4063.5705089345697, 295.22612447986847
2100-Jan-02 08:00:00, 4118.0575752621826, 1.368098852807863, null, null, 4118.0575752621826, 295.22472785484894
2100-Jan-02 09:00:00, 4140.587837858202, 1.3755838444204709, null, null, 4140.587837858202, 295.2240951782511
2100-Jan-02 10:00:00, 4123.348328109304, 1.369856543847473, null, null, 4123.348328109304, 295.22442241067188
2100-Jan-02 11:00:00, 4056.1873982408488, 1.3475443761744184, null, null, 4056.1873982408488, 295.22597303225785
2100-Jan-02 12:00:00, 3953.9870951954467, 1.313591446960181, null, null, 3953.9870951954467, 295.22842615309202
2100-Jan-02 13:00:00, 3828.5432432217244, 1.2719165585351151, null, null, 3828.5432432217244, 295.23152093795869
2100-Jan-02 14:00:00, 3673.8924846465193, 1.2205385674493219, null, null, 3673.8924846465193, 295.23543232814359
2100-Jan-02 15:00:00, 3513.9665688950004, 1.1674080665092106, null, null, 3513.9665688950004, 295.23958762399099
2100-Jan-02 16:00:00, 3386.1410509525444, 1.1249419423085281, null, null, 3386.1410509525444, 295.24299805412323
2100-Jan-02 17:00:00, 3307.2858843655376, 1.0987447216592301, null, null, 3307.2858843655376, 295.245153958049
2100-Jan-02 18:00:00, 3275.6619969897351, 1.0882386509573394, null, null, 3275.6619969897351, 295.24605696428165
2100-Jan-02 19:00:00, 3284.9275064407066, 1.0913168334788035, null, null, 3284.9275064407066, 295.24586607527976
2100-Jan-02 20:00:00, 3323.7243219465204, 1.1042058904713403, null, null, 3323.7243219465204, 295.24489026218629
2100-Jan-02 21:00:00, 3381.5994442130664, 1.1234331321822422, null, null, 3381.5994442130664, 295.24341419888646
2100-Jan-02 22:00:00, 3449.566770166216, 1.1460132003249275, null, null, 3449.566770166216, 295.24167768540508
2100-Jan-02 23:00:00, 3515.6823071926269, 1.1679780681553269, null, null, 3515.6823071926269, 295.23998778685689
2100-Jan-03 00:00:00, 3578.3616095785001, 1.1888013519782712, null, null, 3578.3616095785001, 295.23838516575233
2100-Jan-03 01:00:00, 3640.340121751246, 1.2093918196569251, null, null, 3640.340121751246, 295.23680190928195
2100-Jan-03 02:00:00, 3704.585140618115, 1.2307352649594807, null, null, 3704.585140618115, 295.23516494346558
2100-Jan-03 03:00:00, 3770.2535123341891, 1.2525515757731538, null, null, 3770.2535123341891, 295.23349525764507
2100-Jan-03 04:00:00, 3834.6420506710688, 1.2739427010361493, null, null, 3834.6420506710688, 295.23185916351031
2100-Jan-03 05:00:00, 3896.5238158162783, 1.294501027469819, null, null, 3896.5238158162783, 295.2302868229404
2100-Jan-03 06:00:00, 3951.8119009322068, 1.3128688051025126, null, null, 3951.8119009322068, 295.22887658794298
2100-Jan-03 07:00:00, 4006.022913222926, 1.3308787581857364, null, null, 4006.022913222926, 295.22749701159057
2100-Jan-03 08:00:00, 4052.83421282673, 1.3464303827358939, null, null, 4052.83421282673, 295.22629744999091
2100-Jan-03 09:00:00, 4078.368827589657, 1.3549134785949475, null, null, 4078.368827589657, 295.22560895840263
2100-Jan-03 10:00:00, 4071.5566041393972, 1.3526503254172559, null, null, 4071.5566041393972, 295.22570191481611
2100-Jan-03 11:00:00, 4028.2354334007368, 1.338258189584604, null, null, 4028.2354334007368, 295.22669100084681
2100-Jan-03 12:00:00, 3948.3062655615872, 1.3117041648221732, null, null, 3948.3062655615872, 295.22860164025764
2100-Jan-03 13:00:00, 3837.2728593329202, 1.2748167068620651, null, null, 3837.2728593329202, 295.23132909819628
2100-Jan-03 14:00:00, 3706.0807212878149, 1.2312321259579255, null, null, 3706.0807212878149, 295.23463090817023
2100-Jan-03 15:00:00, 3571.8700956716402, 1.1866447447510409, null, null, 3571.8700956716402, 295.23809030196259
2100-Jan-03 16:00:00, 3453.6627355271248, 1.1473739597142723, null, null, 3453.6627355271248, 295.24120784933245
2100-Jan-03 17:00:00, 3370.4444371804639, 1.1197272217996279, null, null, 3370.4444371804639, 295.24345237836087
2100-Jan-03 18:00:00, 3329.6356903464293, 1.106169762073093, null, null, 3329.6356903464293, 295.24458972815694
2100-Jan-03 19:00:00, 3325.4764440308868, 1.104787979519342, null, null, 3325.4764440308868, 295.24475490731197
2100-Jan-03 20:00:00, 3346.9618229399648, 1.1119258404405266, null, null, 3346.9618229399648, 295.24423819364762
2100-Jan-03 21:00:00, 3380.9149879470465, 1.1232057424929953, null, null, 3380.9149879470465, 295.24338868879727
2100-Jan-03 22:00:00, 3427.7184529644019, 1.1387547642410947, null, null, 3427.7184529644019, 295.24220201353211
2100-Jan-03 23:00:00, 3487.3734173100952, 1.1585733041216211, null, null, 3487.3734173100952, 295.24068370214326
2100-Jan-04 00:00:00, 3556.0264771322331, 1.1813811863981181, null, null, 3556.0264771322331, 295.23893649163517
