Time Stamp, Foundation Total Heat Transfer Rate [W], Foundation Average Heat Flux [W/m2], Wall Total Heat Transfer Rate [W], Wall Average Heat Flux [W/m2], Slab Total Heat Transfer Rate [W], Slab Average Temperature [K]
2100-Jan-01 00:00:00, 4026.309797590658, 3.1318106037855977, null, null, 4026.309797590658, 295.02714556369432
2100-Jan-01 01:00:00, 4111.7611495507117, 3.1982777818294861, null, null, 4111.7611495507117, 295.02197782821298
2100-Jan-01 02:00:00, 4206.0624899174227, 3.2716288036232855, null, null, 4206.0624899174227, 295.0162980806524
2100-Jan-01 03:00:00, 4308.1000799342492, 3.3509973625430813, null, null, 4308.1000799342492, 295.0101795059511
2100-Jan-01 04:00:00, 4412.8887978986013, 3.4325058491166276, null, null, 4412.8887978986013, 295.00391748855253
2100-Jan-01 05:00:00, 4520.3068425583187, 3.516059521887791, null, null, 4520.3068425583187, 294.99752353198937
2100-Jan-01 06:00:00, 4627.2339004273663, 3.5992312872264312, null, null, 4627.2339004273663, 294.9911768991787
2100-Jan-01 07:00:00, 4728.3595872096266, 3.6778905345524322, null, null, 4728.3595872096266, 294.9851773358061
2100-Jan-01 08:00:00, 4806.1969024891978, 3.7384352371753242, null, null, 4806.1969024891978, 294.98050242721411
2100-Jan-01 09:00:00, 4837.7186624483675, 3.7629540116991294, null, null, 4837.7186624483675, 294.9784444889446
2100-Jan-01 10:00:00, 4812.4689418819171, 3.7433138581620238, null, null, 4812.4689418819171, 294.97962523475979
2100-Jan-01 11:00:00, 4723.2001725545369, 3.6738773536651079, null, null, 4723.2001725545369, 294.98452829346871
2100-Jan-01 12:00:00, 4584.1687059393562, 3.5657336083264255, null, null, 4584.1687059393562, 294.99246070089612
2100-Jan-01 13:00:00, 4415.4333141065681, 3.4344850666240294, null, null, 4415.4333141065681, 295.00236455323073
2100-Jan-01 14:00:00, 4237.7058613249574, 3.2962421719669104, null, null, 4237.7058613249574, 295.01307246860341
2100-Jan-01 15:00:00, 4077.3242366819295, 3.1714914950542785, null, null, 4077.3242366819295, 295.02297739085083
2100-Jan-01 16:00:00, 3954.2113742100278, 3.0757298205843648, null, null, 3954.2113742100278, 295.03075221213669
2100-Jan-01 17:00:00, 3882.3600611568472, 3.0198412488081634, null, null, 3882.3600611568472, 295.03540168386121
2100-Jan-01 18:00:00, 3862.3277198993278, 3.004259363180164, null, null, 3862.3277198993278, 295.03681405793645
2100-Jan-01 19:00:00, 3884.4701700978048, 3.021482568500053, null, null, 3884.4701700978048, 295.03558218366402
2100-Jan-01 20:00:00, 3933.5529694868096, 3.0596609599596349, null, null, 3933.5529694868096, 295.03267066654865
2100-Jan-01 21:00:00, 3998.3009701808446, 3.1100243163185617, null, null, 3998.3009701808446, 295.02879125516921
2100-Jan-01 22:00:00, 4070.3202044513932, 3.1660435033418732, null, null, 4070.3202044513932, 295.0244656758087
2100-Jan-01 23:00:00, 4146.100741414597, 3.2249883687776988, null, null, 4146.100741414597, 295.01991267089761
2100-Jan-02 00:00:00, 4228.04552748475, 3.2887280119847411, null, null, 4228.04552748475, 295.01499745579235
2100-Jan-02 01:00:00, 4317.4996220133417, 3.35830866918214, null, null, 4317.4996220133417, 295.00964795280828
2100-Jan-02 02:00:00, 4411.5926672635915, 3.4314976714376413, null, null, 4411.5926672635915, 295.00403658055512
2100-Jan-02 03:00:00, 4506.8074227716443, 3.5055591808414661, null, null, 4506.8074227716443, 294.99837012160646
2100-Jan-02 04:00:00, 4603.404924575816, 3.5806962407444409, null, null, 4603.404924575816, 294.99263712511544
2100-Jan-02 05:00:00, 4697.7805190557665, 3.654105020095634, null, null, 4697.7805190557665, 294.98704249582306
2100-Jan-02 06:00:00, 4791.1872376056408, 3.7267601724126176, null, null, 4791.1872376056408, 294.98151746448997
2100-Jan-02 07:00:00, 4881.4908337055931, 3.7970016029143236, null, null, 4881.4908337055931, 294.97618037268876
2100-Jan-02 08:00:00, 4950.8350376971212, 3.8509400538257998, null, null, 4950.8350376971212, 294.97201997975799
2100-Jan-02 09:00:00, 4980.0076213671273, 3.8736315533552745, null, null, 4980.0076213671273, 294.97010856680987
2100-Jan-02 10:00:00, 4958.9673792206959, 3.8572656856568073, null, null, 4958.9673792206959, 294.97103486485963
2100-Jan-02 11:00:00, 4874.8176848730482, 3.791810984376498, null, null, 4874.8176848730482, 294.97558180490608
2100-Jan-02 12:00:00, 4746.0382495451277, 3.6916416428740519, null, null, 4746.0382495451277, 294.98281772559278
2100-Jan-02 13:00:00, 4587.5257375801957, 3.5683448299707003, null, null, 4587.5257375801957, 294.99197196303271
2100-Jan-02 14:00:00, 4392.0199524873751, 3.4162733000497996, null, null, 4392.0199524873751, 295.00354628344019
2100-Jan-02 15:00:00, 4189.5732730357913, 3.2588028893558549, null, null, 4189.5732730357913, 295.01585756525748
2100-Jan-02 16:00:00, 4027.3008570364123, 3.1325814859673544, null, null, 4027.3008570364123, 295.02598969666508
2100-Jan-02 17:00:00, 3926.7382850514859, 3.0543602498680342, null, null, 3926.7382850514859, 295.03242315734479
2100-Jan-02 18:00:00, 3885.9193351084459, 3.0226097818977098, null, null, 3885.9193351084459, 295.03514793875553
2100-Jan-02 19:00:00, 3896.9225773243456, 3.0311685049915948, null, null, 3896.9225773243456, 295.03462762772836
2100-Jan-02 20:00:00, 3945.4639298980901, 3.0689257393712044, null, null, 3945.4639298980901, 295.03177135622923
2100-Jan-02 21:00:00, 4018.3311805170706, 3.1256045444382621, null, null, 4018.3311805170706, 295.02742137577019
2100-Jan-02 22:00:00, 4104.1400981792713, 3.1923498501260306, null, null, 4104.1400981792713, 295.02228903771982
2100-Jan-02 23:00:00, 4187.7712625013892, 3.2574012198412166, null, null, 4187.7712625013892, 295.0172847646856
2100-Jan-03 00:00:00, 4267.1027226454007, 3.3191081228325072, null, null, 4267.1027226454007, 295.01253606809803
2100-Jan-03 01:00:00, 4345.5458816975515, 3.3801240728373911, null, null, 4345.5458816975515, 295.0078446633342
2100-Jan-03 02:00:00, 4426.8472084716441, 3.4433632099364053, null, null, 4426.8472084716441, 295.00299448035707
2100-Jan-03 03:00:00, 4509.9814635824259, 3.5080280655442784, null, null, 4509.9814635824259, 294.99804534623951
2100-Jan-03 04:00:00, 4591.5507759352286, 3.5714756516000938, null, null, 4591.5507759352286, 294.99319252501846
2100-Jan-03 05:00:00, 4669.978485756521, 3.6324795846297686, null, null, 4669.978485756521, 294.98852681029649
2100-Jan-03 06:00:00, 4740.0950679661246, 3.6870188194886078, null, null, 4740.0950679661246, 294.98433965356344
2100-Jan-03 07:00:00, 4808.7743171226894, 3.7404400442779351, null, null, 4808.7743171226894, 294.98024742915459
2100-Jan-03 08:00:00, 4868.2144061441822, 3.7866747133535403, null, null, 4868.2144061441822, 294.97668168314431
2100-Jan-03 09:00:00, 4901.0134911004025, 3.812187037845268, null, null, 4901.0134911004025, 294.97461453685088
2100-Jan-03 10:00:00, 4893.0779028489551, 3.8060144478850937, null, null, 4893.0779028489551, 294.9748515686619
2100-Jan-03 11:00:00, 4838.9361107861205, 3.7639009874176934, null, null, 4838.9361107861205, 294.97774357501385
2100-Jan-03 12:00:00, 4738.3252775856754, 3.685642211984812, null, null, 4738.3252775856754, 294.9833733437431
2100-Jan-03 13:00:00, 4598.1189302578787, 3.5765846015788774, null, null, 4598.1189302578787, 294.99143568459118
2100-Jan-03 14:00:00, 4432.1346656440146, 3.4474759869634988, null, null, 4432.1346656440146, 295.0012144364506
2100-Jan-03 15:00:00, 4262.0514339141691, 3.3151790462322115, null, null, 4262.0514339141691, 295.01147620657264
2100-Jan-03 16:00:00, 4111.9761994840828, 3.1984450555107311, null, null, 4111.9761994840828, 295.02074026556829
2100-Jan-03 17:00:00, 4005.987728758922, 3.1160033574837418, null, null, 4005.987728758922, 295.02743063244776
2100-Jan-03 18:00:00, 3953.6027636369281, 3.075256421084021, null, null, 3953.6027636369281, 295.03084585333676
2100-Jan-03 19:00:00, 3947.6842757871091, 3.070652805381739, null, null, 3947.6842757871091, 295.03137590363593
2100-Jan-03 20:00:00, 3974.3880339666362, 3.091423962404384, null, null, 3974.3880339666362, 295.02987526779378
2100-Jan-03 21:00:00, 4017.0581078978325, 3.1246143021248902, null, null, 4017.0581078978325, 295.02737704954507
2100-Jan-03 22:00:00, 4076.0370524458835, 3.1704902762106895, null, null, 4076.0370524458835, 295.02387674617654
2100-Jan-03 23:00:00, 4151.3180429535896, 3.2290465761945106, null, null, 4151.3180429535896, 295.01939117532038
2100-Jan-04 00:00:00, 4238.0751850765027, 3.2965294454504388, null, null, 4238.0751850765027, 295.0142217504021
2100-Jan-04 01:00:00, 4323.0731363450423, 3.3626439519005276, null, null, 4323.0731363450423, 295.00915307947236
2100-Jan-04 02:00:00, 4407.5571445304504, 3.4283586946765805, null, null, 4407.5571445304504, 295.00411849752822
2100-Jan-04 03:00:00, 4493.2523648880542, 3.4950155624541881, null, null, 4493.2523648880542, 294.99902083216898
2100-Jan-04 04:00:00, 4584.434185699417, 3.5659401081660915, null, null, 4584.434185699417, 294.99361828985838
2100-Jan-04 05:00:00, 4681.5186426444634, 3.6414559395373405, null, null, 4681.5186426444634, 294.98788947307827
2100-Jan-04 06:00:00, 4780.3250541740272, 3.7183111699856934, null, null, 4780.3250541740272, 294.9820723165106
2100-Jan-04 07:00:00, 4867.1549515013712, 3.7858506308930773, null, null, 4867.1549515013712, 294.97693316547247
2100-Jan-04 08:00:00, 4943.0192682197576, 3.8448606632780087, null, null, 4943.0192682197576, 294.97242061318411
2100-Jan-04 09:00:00, 5002.3555775656387, 3.8910146087369828, null, null, 5002.3555775656387, 294.96884145543396
2100-Jan-04 10:00:00, 5036.0757005625255, 3.917243350207845, null, null, 5036.0757005625255, 294.96670117323316
