Time Stamp, Foundation Total Heat Transfer Rate [W], Foundation Average Heat Flux [W/m2], Wall Total Heat Transfer Rate [W], Wall Average Heat Flux [W/m2], Slab Total Heat Transfer Rate [W], Slab Average Temperature [K]
2100-Jan-01 00:00:00, 8221.6893466711826, 8.8495083411628492, null, null, 8221.6893466711826, 294.45175194177881
2100-Jan-01 01:00:00, 8407.5114017937503, 9.0495200124193147, null, null, 8407.5114017937503, 294.43624416280915
2100-Jan-01 02:00:00, 8612.5217591249493, 9.2701852298374092, null, null, 8612.5217591249493, 294.41920452045588
2100-Jan-01 03:00:00, 8834.3006349265215, 9.5088994318151769, null, null, 8834.3006349265215, 294.40085232517004
2100-Jan-01 04:00:00, 9062.0663376119646, 9.7540576226390296, null, null, 9062.0663376119646, 294.38206965110544
2100-Jan-01 05:00:00, 9295.563577407409, 10.005385018272738, null, null, 9295.563577407409, 294.36288992861415
2100-Jan-01 06:00:00, 9528.0067765980257, 10.255577885376965, null, null, 9528.0067765980257, 294.34385166822398
2100-Jan-01 07:00:00, 9747.869754575604, 10.492229889057116, null, null, 9747.869754575604, 294.3258536917773
2100-Jan-01 08:00:00, 9917.1632202966666, 10.674450826121527, null, null, 9917.1632202966666, 294.31183060903498
2100-Jan-01 09:00:00, 9985.7926449818788, 10.748320883793664, null, null, 9985.7926449818788, 294.30566702324029
2100-Jan-01 10:00:00, 9930.9258542106654, 10.689264392833048, null, null, 9930.9258542106654, 294.30923701016695
2100-Jan-01 11:00:00, 9736.7302436949012, 10.480239750498164, null, null, 9736.7302436949012, 294.3239967195949
2100-Jan-01 12:00:00, 9434.1439991104799, 10.15454762294835, null, null, 9434.1439991104799, 294.34786475474419
2100-Jan-01 13:00:00, 9066.7672750424772, 9.7591175298245822, null, null, 9066.7672750424772, 294.37766064276138
2100-Jan-01 14:00:00, 8679.6610165337115, 9.3424513291031133, null, null, 8679.6610165337115, 294.40987381616185
2100-Jan-01 15:00:00, 8330.1604406099323, 8.9662624302692038, null, null, 8330.1604406099323, 294.43967392491913
2100-Jan-01 16:00:00, 8061.6995753144092, 8.6773015407811549, null, null, 8061.6995753144092, 294.46307195036758
2100-Jan-01 17:00:00, 7904.8254008497006, 8.508448248361324, null, null, 7904.8254008497006, 294.47707647483497
2100-Jan-01 18:00:00, 7860.811765116382, 8.4610736736086789, null, null, 7860.811765116382, 294.48135077423268
2100-Jan-01 19:00:00, 7908.6709845343976, 8.5125874858658577, null, null, 7908.6709845343976, 294.47767639582491
