Time Stamp, Foundation Total Heat Transfer Rate [W], Foundation Average Heat Flux [W/m2], Wall Total Heat Transfer Rate [W], Wall Average Heat Flux [W/m2], Slab Total Heat Transfer Rate [W], Slab Average Heat Flux [W/m2]
2100-Jan-01 00:00:00, 2453.3974070951217, 0.54251198244323429, null, null, 2453.3974070951217, 0.54251198244323429
2100-Jan-01 01:00:00, 2454.1414829356017, 0.54267651757241464, null, null, 2454.1414829356017, 0.54267651757241464
2100-Jan-01 02:00:00, 2455.9043127037407, 0.54306632652446507, null, null, 2455.9043127037407, 0.54306632652446507
2100-Jan-01 03:00:00, 2458.6382193319096, 0.5436708666207305, null, null, 2458.6382193319096, 0.5436708666207305
2100-Jan-01 04:00:00, 2462.256580385927, 0.5444709833172483, null, null, 2462.256580385927, 0.5444709833172483
2100-Jan-01 05:00:00, 2466.6805357767353, 0.54544923853279836, null, null, 2466.6805357767353, 0.54544923853279836
2100-Jan-01 06:00:00, 2471.807630716452, 0.54658297676529033, null, null, 2471.807630716452, 0.54658297676529033
2100-Jan-01 07:00:00, 2477.4905725487038, 0.5478396276570735, null, null, 2477.4905725487038, 0.5478396276570735
2100-Jan-01 08:00:00, 2483.4051359934597, 0.54914749630094717, null, null, 2483.4051359934597, 0.54914749630094717
2100-Jan-01 09:00:00, 2488.981347770934, 0.55038054631443956, null, null, 2488.981347770934, 0.55038054631443956
2100-Jan-01 10:00:00, 2493.5631218017456, 0.55139369946499484, null, null, 2493.5631218017456, 0.55139369946499484
2100-Jan-01 11:00:00, 2496.4813587324716, 0.55203899993606764, null, null, 2496.4813587324716, 0.55203899993606764
2100-Jan-01 12:00:00, 2497.3076595894208, 0.5522217172221876, null, null, 2497.3076595894208, 0.5522217172221876
2100-Jan-01 13:00:00, 2495.9244401729134, 0.55191585030244872, null, null, 2495.9244401729134, 0.55191585030244872
2100-Jan-01 14:00:00, 2492.4954886993428, 0.55115761714533829, null, null, 2492.4954886993428, 0.55115761714533829
2100-Jan-01 15:00:00, 2487.4972485703488, 0.55005237216820324, null, null, 2487.4972485703488, 0.55005237216820324
2100-Jan-01 16:00:00, 2481.6153013688904, 0.54875171585069782, null, null, 2481.6153013688904, 0.54875171585069782
2100-Jan-01 17:00:00, 2475.6353902316755, 0.54742939707898042, null, null, 2475.6353902316755, 0.54742939707898042
2100-Jan-01 18:00:00, 2470.2510084450914, 0.54623876582257513, null, null, 2470.2510084450914, 0.54623876582257513
2100-Jan-01 19:00:00, 2465.9227257969574, 0.54528166641698228, null, null, 2465.9227257969574, 0.54528166641698228
2100-Jan-01 20:00:00, 2462.8329594176821, 0.54459843618332371, null, null, 2462.8329594176821, 0.54459843618332371
2100-Jan-01 21:00:00, 2460.9788484929672, 0.54418844251881271, null, null, 2460.9788484929672, 0.54418844251881271
2100-Jan-01 22:00:00, 2460.2536524895372, 0.54402808222808152, null, null, 2460.2536524895372, 0.54402808222808152
2100-Jan-01 23:00:00, 2460.534745339879, 0.5440902393979915, null, null, 2460.534745339879, 0.5440902393979915
2100-Jan-02 00:00:00, 2461.7585633914987, 0.54436085839979453, null, null, 2461.7585633914987, 0.54436085839979453
2100-Jan-02 01:00:00, 2463.8989343452313, 0.54483415183603734, null, null, 2463.8989343452313, 0.54483415183603734
2100-Jan-02 02:00:00, 2466.905791833683, 0.54549904868979071, null, null, 2466.905791833683, 0.54549904868979071
2100-Jan-02 03:00:00, 2470.6961920818853, 0.54633720786732909, null, null, 2470.6961920818853, 0.54633720786732909
2100-Jan-02 04:00:00, 2475.1942845693479, 0.54733185678377827, null, null, 2475.1942845693479, 0.54733185678377827
2100-Jan-02 05:00:00, 2480.2995335775972, 0.54846076429477586, null, null, 2480.2995335775972, 0.54846076429477586
2100-Jan-02 06:00:00, 2485.9335945861362, 0.54970660632514123, null, null, 2485.9335945861362, 0.54970660632514123
2100-Jan-02 07:00:00, 2492.0037547016104, 0.55104888156700382, null, null, 2492.0037547016104, 0.55104888156700382
2100-Jan-02 08:00:00, 2498.2228662878515, 0.55242409397487957, null, null, 2498.2228662878515, 0.55242409397487957
2100-Jan-02 09:00:00, 2504.0873769461132, 0.55372089460492513, null, null, 2504.0873769461132, 0.55372089460492513
2100-Jan-02 10:00:00, 2509.0098917224923, 0.55480939467516099, null, null, 2509.0098917224923, 0.55480939467516099
2100-Jan-02 11:00:00, 2512.322411553414, 0.55554188167264407, null, null, 2512.322411553414, 0.55554188167264407
2100-Jan-02 12:00:00, 2513.6380763238467, 0.55583281044789012, null, null, 2513.6380763238467, 0.55583281044789012
2100-Jan-02 13:00:00, 2512.8282373459128, 0.55565373332483292, null, null, 2512.8282373459128, 0.55565373332483292
2100-Jan-02 14:00:00, 2509.7204731464285, 0.55496652329030993, null, null, 2509.7204731464285, 0.55496652329030993
2100-Jan-02 15:00:00, 2504.5022070419341, 0.5538126246674947, null, null, 2504.5022070419341, 0.5538126246674947
2100-Jan-02 16:00:00, 2497.9489205303416, 0.55236351721892529, null, null, 2497.9489205303416, 0.55236351721892529
2100-Jan-02 17:00:00, 2491.0528294058295, 0.55083860647423755, null, null, 2491.0528294058295, 0.55083860647423755
2100-Jan-02 18:00:00, 2484.6506748202414, 0.54942291834882795, null, null, 2484.6506748202414, 0.54942291834882795
2100-Jan-02 19:00:00, 2479.3353277713372, 0.54824755252487478, null, null, 2479.3353277713372, 0.54824755252487478
2100-Jan-02 20:00:00, 2475.4182312939956, 0.54738137741227444, null, null, 2475.4182312939956, 0.54738137741227444
2100-Jan-02 21:00:00, 2472.9874610557695, 0.54684386890387282, null, null, 2472.9874610557695, 0.54684386890387282
2100-Jan-02 22:00:00, 2471.9766162855608, 0.54662034400788884, null, null, 2471.9766162855608, 0.54662034400788884
2100-Jan-02 23:00:00, 2472.1632746557348, 0.54666161918089995, null, null, 2472.1632746557348, 0.54666161918089995
2100-Jan-03 00:00:00, 2473.3231501437508, 0.54691809876654351, null, null, 2473.3231501437508, 0.54691809876654351
2100-Jan-03 01:00:00, 2475.3069805158266, 0.54735677688076723, null, null, 2475.3069805158266, 0.54735677688076723
2100-Jan-03 02:00:00, 2478.0327202791782, 0.54795951106413432, null, null, 2478.0327202791782, 0.54795951106413432
2100-Jan-03 03:00:00, 2481.4269585032239, 0.54871006819054458, null, null, 2481.4269585032239, 0.54871006819054458
2100-Jan-03 04:00:00, 2485.3933738683354, 0.54958714903227723, null, null, 2485.3933738683354, 0.54958714903227723
2100-Jan-03 05:00:00, 2489.8306941037758, 0.55056835957350569, null, null, 2489.8306941037758, 0.55056835957350569
2100-Jan-03 06:00:00, 2494.6037514490049, 0.55162381059631471, null, null, 2494.6037514490049, 0.55162381059631471
2100-Jan-03 07:00:00, 2499.6462488825273, 0.55273884205074353, null, null, 2499.6462488825273, 0.55273884205074353
2100-Jan-03 08:00:00, 2504.8145188710919, 0.55388168519111269, null, null, 2504.8145188710919, 0.55388168519111269
2100-Jan-03 09:00:00, 2509.7673882815902, 0.5549768974852568, null, null, 2509.7673882815902, 0.5549768974852568
2100-Jan-03 10:00:00, 2514.0170625743476, 0.55591661447469942, null, null, 2514.0170625743476, 0.55591661447469942
2100-Jan-03 11:00:00, 2517.0585091172143, 0.55658915989628255, null, null, 2517.0585091172143, 0.55658915989628255
2100-Jan-03 12:00:00, 2518.4510972611279, 0.55689709849297975, null, null, 2518.4510972611279, 0.55689709849297975
2100-Jan-03 13:00:00, 2517.9012902023919, 0.55677552140296838, null, null, 2517.9012902023919, 0.55677552140296838
2100-Jan-03 14:00:00, 2515.3335102603678, 0.55620771637358468, null, null, 2515.3335102603678, 0.55620771637358468
2100-Jan-03 15:00:00, 2510.9614322254165, 0.55524093263309549, null, null, 2510.9614322254165, 0.55524093263309549
2100-Jan-03 16:00:00, 2505.2877582814413, 0.55398633112003404, null, null, 2505.2877582814413, 0.55398633112003404
2100-Jan-03 17:00:00, 2499.066615493125, 0.55261066955888982, null, null, 2499.066615493125, 0.55261066955888982
2100-Jan-03 18:00:00, 2493.0783239649923, 0.55128649765792492, null, null, 2493.0783239649923, 0.55128649765792492
2100-Jan-03 19:00:00, 2487.8970489375347, 0.55014077875457867, null, null, 2487.8970489375347, 0.55014077875457867
2100-Jan-03 20:00:00, 2483.8250825585537, 0.54924035775212932, null, null, 2483.8250825585537, 0.54924035775212932
2100-Jan-03 21:00:00, 2480.9091196287391, 0.54859556012366129, null, null, 2480.9091196287391, 0.54859556012366129
2100-Jan-03 22:00:00, 2479.1712244714258, 0.54821126488296934, null, null, 2479.1712244714258, 0.54821126488296934
2100-Jan-03 23:00:00, 2478.6373348103984, 0.54809320755659718, null, null, 2478.6373348103984, 0.54809320755659718
2100-Jan-04 00:00:00, 2479.2734216878903, 0.54823386342910951, null, null, 2479.2734216878903, 0.54823386342910951
2100-Jan-04 01:00:00, 2480.906815871625, 0.54859505070116188, null, null, 2480.906815871625, 0.54859505070116188
2100-Jan-04 02:00:00, 2483.3870727451881, 0.5491435020321831, null, null, 2483.3870727451881, 0.5491435020321831
2100-Jan-04 03:00:00, 2486.6107379325485, 0.54985634088432767, null, null, 2486.6107379325485, 0.54985634088432767
