Time Stamp, Foundation Total Heat Transfer Rate [W], Foundation Average Heat Flux [W/m2], Wall Total Heat Transfer Rate [W], Wall Average Heat Flux [W/m2], Slab Total Heat Transfer Rate [W], Slab Average Heat Flux [W/m2]
2100-Jan-01 00:00:00, 8687.1547379981912, 0.57022479842831697, 2783.3161719653917, 2.2380370885375873, 5903.8385660327995, 0.42197485597861317
2100-Jan-01 01:00:00, 8700.2392276179125, 0.57108366426885593, 2795.704268000522, 2.247998234404609, 5904.5349596173901, 0.42202463047350752
2100-Jan-01 02:00:00, 8714.8340185943653, 0.57204166628374453, 2809.6251719300926, 2.2591918959850492, 5905.2088466642726, 0.42207279632126465
2100-Jan-01 03:00:00, 8730.8028223009114, 0.57308985848813543, 2824.9421965761253, 2.2715081644669226, 5905.8606257247857, 0.42211938200820609
2100-Jan-01 04:00:00, 8748.1873292495038, 0.57423097744704799, 2841.6959925334268, 2.2849797265926708, 5906.4913367160761, 0.42216446186205658
2100-Jan-01 05:00:00, 8767.0720380558087, 0.57547056964923937, 2859.9695113447597, 2.2996732828798727, 5907.1025267110499, 0.42220814645932669
2100-Jan-01 06:00:00, 8787.2518795166361, 0.57679517435312277, 2879.5557652183052, 2.3154223964861629, 5907.6961142983309, 0.4222505729304864
2100-Jan-01 07:00:00, 8808.3692851842388, 0.57818132076737583, 2900.0950193637668, 2.3319378082138873, 5908.2742658204725, 0.42229189611413392
2100-Jan-01 08:00:00, 8829.1288452575154, 0.57954397819840631, 2920.2895560538259, 2.3481760360348649, 5908.83928920369, 0.4223322809685115
2100-Jan-01 09:00:00, 8846.2092957874738, 0.58066513889534987, 2936.8157499903182, 2.3614645856199874, 5909.3935457971565, 0.42237189627024907
2100-Jan-01 10:00:00, 8856.0700144763359, 0.58131239642630184, 2946.1306403910958, 2.3689545971402675, 5909.9393740852402, 0.42241090916172247
2100-Jan-01 11:00:00, 8855.2276128076173, 0.58125710118450769, 2944.7486011378837, 2.3678433130045815, 5910.4790116697332, 0.4224494795747597
2100-Jan-01 12:00:00, 8843.0202586900359, 0.5804558105144344, 2932.0057606783121, 2.3575969206438816, 5911.0144980117238, 0.42248775327914928
2100-Jan-01 13:00:00, 8821.2740500336004, 0.57902838947478641, 2909.726501367727, 2.339682387920484, 5911.5475486658743, 0.42252585289357786
2100-Jan-01 14:00:00, 8793.1866673064033, 0.57718473379729063, 2881.1072588933939, 2.3166699372515471, 5912.0794084130102, 0.42256386738833213
2100-Jan-01 15:00:00, 8762.8922051044956, 0.57519620543287497, 2850.2814938872912, 2.2918832435725869, 5912.610711217204, 0.42260184207577878
2100-Jan-01 16:00:00, 8734.3590229868041, 0.57332328748536665, 2821.2176397173453, 2.2685132850233733, 5913.1413832694589, 0.42263977168044486
2100-Jan-01 17:00:00, 8710.7951055184294, 0.57177655204737421, 2797.1244857725101, 2.2491402175107771, 5913.6706197459198, 0.42267759867781879
2100-Jan-01 18:00:00, 8694.0767266603252, 0.57067915773336353, 2779.8797760955408, 2.235273916503778, 5914.1969505647849, 0.42271521799430306
2100-Jan-01 19:00:00, 8684.5385720322138, 0.57005307330592692, 2769.8201806201641, 2.2271850949762979, 5914.7183914120496, 0.4227524878017283
2100-Jan-01 20:00:00, 8681.1907419078925, 0.56983332175143186, 2765.9580837344956, 2.2240796209533635, 5915.2326581733969, 0.42278924484379965
2100-Jan-01 21:00:00, 8682.5595465918905, 0.56992317008481164, 2766.8221364170245, 2.2247743971952536, 5915.7374101748665, 0.4228253218216409
2100-Jan-01 22:00:00, 8687.2583170315775, 0.57023159735560847, 2771.0278340563918, 2.2281561571961062, 5916.2304829751865, 0.4228605640325474
2100-Jan-01 23:00:00, 8694.4899691525825, 0.57070628296872028, 2777.7798928703396, 2.2335854211086326, 5916.7100762822429, 0.42289484280125184
2100-Jan-02 00:00:00, 8704.1115453526581, 0.57133784318777026, 2786.936668737706, 2.2409482942917105, 5917.1748766149531, 0.42292806424714008
2100-Jan-02 01:00:00, 8716.1863104799777, 0.57213043071711156, 2798.5621992743227, 2.2502962687607777, 5917.6241112056559, 0.42296017313690598
2100-Jan-02 02:00:00, 8730.6280349105073, 0.57307838544460532, 2812.5704902028961, 2.2615601973654229, 5918.0575447076117, 0.42299115264922127
2100-Jan-02 03:00:00, 8747.3293718796413, 0.57417466112909976, 2828.8539338638511, 2.274653553847664, 5918.4754380157901, 0.42302102143146536
2100-Jan-02 04:00:00, 8766.0917764642927, 0.57540622528272489, 2847.2132894481906, 2.2894161306376328, 5918.8784870161026, 0.42304982922184731
2100-Jan-02 05:00:00, 8786.655509084263, 0.57675602860058994, 2867.3877554645533, 2.3056382198278014, 5919.2677536197089, 0.42307765192010655
2100-Jan-02 06:00:00, 8808.9284369346005, 0.57821802348578677, 2889.2838410265063, 2.3232446463182708, 5919.6445959080938, 0.42310458659465588
2100-Jan-02 07:00:00, 8832.5065426300062, 0.57976569023893854, 2912.4959420397804, 2.341909267856364, 5920.0106005902262, 0.42313074665497985
2100-Jan-02 08:00:00, 8855.8130963129079, 0.58129553231919517, 2935.4455764675381, 2.3603628426011376, 5920.3675198453702, 0.42315625733749612
2100-Jan-02 09:00:00, 8875.7941573664957, 0.58260708907803016, 2955.0769446206932, 2.3761482321548053, 5920.7172127458025, 0.42318125151876418
2100-Jan-02 10:00:00, 8889.2470767869836, 0.58349013864905541, 2968.185489592815, 2.3866886839079582, 5921.0615871941691, 0.42320586556547751
2100-Jan-02 11:00:00, 8892.2402823252542, 0.58368661264729671, 2970.8377511607446, 2.3888213412816759, 5921.4025311645091, 0.42323023441993918
2100-Jan-02 12:00:00, 8884.3450307236453, 0.58316836836722463, 2962.6032111371105, 2.3822000288466869, 5921.7418195865348, 0.42325448494464751
2100-Jan-02 13:00:00, 8867.1118477389973, 0.58203718231263346, 2945.0308579785888, 2.3680702729469529, 5922.0809897604076, 0.42327872701760927
2100-Jan-02 14:00:00, 8838.2027696333498, 0.58013959055414477, 2915.7815762088799, 2.344551213893209, 5922.4211934244704, 0.42330304295893129
2100-Jan-02 15:00:00, 8800.235540047599, 0.57764742177272332, 2877.4724887655148, 2.3137472544329589, 5922.7630512820842, 0.42332747713317542
2100-Jan-02 16:00:00, 8760.7514362464462, 0.57505568537453833, 2837.6449018626677, 2.281722284530749, 5923.1065343837781, 0.42335202747118811
2100-Jan-02 17:00:00, 8726.8029902821982, 0.57282730953218763, 2803.3521018736719, 2.2541477822093046, 5923.4508884085271, 0.4233766400581303
2100-Jan-02 18:00:00, 8702.0653766223768, 0.57120353268140023, 2778.2707481988054, 2.2339801130380934, 5923.7946284235713, 0.42340120875893739
2100-Jan-02 19:00:00, 8687.3087345698914, 0.57023490676259958, 2763.1730985809941, 2.2218402418532297, 5924.1356359888969, 0.42342558215882908
2100-Jan-02 20:00:00, 8681.4656719755749, 0.56985136815985382, 2756.9943092618282, 2.2168719382886413, 5924.4713627137471, 0.42344957811244172
2100-Jan-02 21:00:00, 8682.804595124835, 0.569939255069426, 2758.0054893332663, 2.2176850182131798, 5924.7991057915679, 0.42347300343759492
2100-Jan-02 22:00:00, 8689.5415846943288, 0.57038147103485304, 2764.425284603637, 2.222847112286654, 5925.1163000906909, 0.4234956747923741
2100-Jan-02 23:00:00, 8700.4647696556731, 0.57109846884721305, 2775.0439955064107, 2.2313855130160563, 5925.4207741492619, 0.42351743697228089
2100-Jan-03 00:00:00, 8714.4774291038575, 0.57201825975117093, 2788.7664941046896, 2.2424196388260129, 5925.7109349991679, 0.42353817612046057
2100-Jan-03 01:00:00, 8730.548797229585, 0.57307318428358145, 2804.562928067568, 2.2551213956122687, 5925.9858691620166, 0.4235578269463553
2100-Jan-03 02:00:00, 8747.9188745418724, 0.57421335608123103, 2821.6735106178826, 2.2688798463193067, 5926.2453639239902, 0.42357637424631722
2100-Jan-03 03:00:00, 8766.1712844190315, 0.57541144418452095, 2839.6814203570625, 2.2833598289706716, 5926.4898640619685, 0.42359384981062276
2100-Jan-03 04:00:00, 8785.1469795491248, 0.57665700872860182, 2858.4265968999885, 2.2984326405889899, 5926.7203826491368, 0.42361032604833365
2100-Jan-03 05:00:00, 8804.7983094596293, 0.57794692193666886, 2877.8599231800231, 2.3140587866253051, 5926.9383862796058, 0.4236259077837658
2100-Jan-03 06:00:00, 8825.4237888957541, 0.57930077831527194, 2898.2781163489922, 2.3304768544155734, 5927.1456725467615, 0.42364072349929577
2100-Jan-03 07:00:00, 8846.8393779311118, 0.58070649748446046, 2919.4951243996557, 2.3475372413753686, 5927.3442535314562, 0.42365491700771907
