Time Stamp, Foundation Total Heat Transfer Rate [W], Foundation Average Heat Flux [W/m2], Wall Total Heat Transfer Rate [W], Wall Average Heat Flux [W/m2], Slab Total Heat Transfer Rate [W], Slab Average Temperature [K]
2100-Jan-01 00:00:00, 14.485869521823322, 4.7525818641152648, null, null, 14.485869521823322, 294.85631488471694
2100-Jan-01 01:00:00, 14.80135081753286, 4.8560862262246935, null, null, 14.80135081753286, 294.84827361401028
2100-Jan-01 02:00:00, 15.149535967918801, 4.9703201994484276, null, null, 15.149535967918801, 294.83943658755845
2100-Jan-01 03:00:00, 15.526075618179867, 5.0938568301115073, null, null, 15.526075618179867, 294.8299234199107
2100-Jan-01 04:00:00, 15.912282027989647, 5.2205649698128784, null, null, 15.912282027989647, 294.82019983600719
2100-Jan-01 05:00:00, 16.308083535706871, 5.3504211075153796, null, null, 16.308083535706871, 294.81027458238287
2100-Jan-01 06:00:00, 16.701737764154664, 5.4795727572685928, null, null, 16.701737764154664, 294.80043135347125
2100-Jan-01 07:00:00, 17.07341890743179, 5.6015153895773615, null, null, 17.07341890743179, 294.79114092700797
2100-Jan-01 08:00:00, 17.357150320008451, 5.6946031233623549, null, null, 17.357150320008451, 294.78395525008062
2100-Jan-01 09:00:00, 17.466803265409673, 5.730578499150158, null, null, 17.466803265409673, 294.78090972155519
2100-Jan-01 10:00:00, 17.364783166918127, 5.6971073382277346, null, null, 17.364783166918127, 294.78295078835077
2100-Jan-01 11:00:00, 17.025261013920776, 5.5857155557482887, null, null, 17.025261013920776, 294.79081349921341
2100-Jan-01 12:00:00, 16.504007588710856, 5.4147006524641936, null, null, 16.504007588710856, 294.80335073889557
2100-Jan-01 13:00:00, 15.87648680606287, 5.2088211305980563, null, null, 15.87648680606287, 294.81888290852874
2100-Jan-01 14:00:00, 15.219357317846343, 4.9932274664850231, null, null, 15.219357317846343, 294.8355851554071
2100-Jan-01 15:00:00, 14.629915683530516, 4.7998411035205129, null, null, 14.629915683530516, 294.85094783493679
2100-Jan-01 16:00:00, 14.180793556138727, 4.6524913241924981, null, null, 14.180793556138727, 294.86292103859159
2100-Jan-01 17:00:00, 13.922724176629574, 4.5678228925950064, null, null, 13.922724176629574, 294.86997549666734
2100-Jan-01 18:00:00, 13.856347931067946, 4.5460459091430288, null, null, 13.856347931067946, 294.8719760620973
