Time Stamp, Foundation Total Heat Transfer Rate [W], Foundation Average Heat Flux [W/m2], Wall Total Heat Transfer Rate [W], Wall Average Heat Flux [W/m2], Slab Total Heat Transfer Rate [W], Slab Average Temperature [K]
2100-Jan-01 00:00:00, 7298.8232779296932, 3.1425475582908136, null, null, 7298.8232779296932, 295.02645557246393
2100-Jan-01 01:00:00, 7453.6120787749487, 3.2091927077381088, null, null, 7453.6120787749487, 295.02127041509561
2100-Jan-01 02:00:00, 7624.4455848234056, 3.2827459911735608, null, null, 7624.4455848234056, 295.0155710279779
2100-Jan-01 03:00:00, 7809.3070394487231, 3.3623390832013569, null, null, 7809.3070394487231, 295.00943084208819
2100-Jan-01 04:00:00, 7999.160285184912, 3.4440814176987442, null, null, 7999.160285184912, 295.00314638879661
2100-Jan-01 05:00:00, 8193.7805323278753, 3.5278762102514634, null, null, 8193.7805323278753, 294.99672931980194
2100-Jan-01 06:00:00, 8387.5156502416085, 3.6112899056612355, null, null, 8387.5156502416085, 294.99035951119123
2100-Jan-01 07:00:00, 8570.7437438744382, 3.6901797453422773, null, null, 8570.7437438744382, 294.98433778420775
2100-Jan-01 08:00:00, 8711.7809618262454, 3.7509040769263544, null, null, 8711.7809618262454, 294.97964523775801
2100-Jan-01 09:00:00, 8768.9076463252004, 3.7755002777178279, null, null, 8768.9076463252004, 294.97757882579441
2100-Jan-01 10:00:00, 8723.1817713681521, 3.7558127566989956, null, null, 8723.1817713681521, 294.97876254392293
2100-Jan-01 11:00:00, 8561.4759496465213, 3.6861894467677456, null, null, 8561.4759496465213, 294.98368178284665
2100-Jan-01 12:00:00, 8309.6211254921582, 3.5777519997229184, null, null, 8309.6211254921582, 294.9916411681013
2100-Jan-01 13:00:00, 8003.9582438821853, 3.4461472045817461, null, null, 8003.9582438821853, 295.00157909576785
2100-Jan-01 14:00:00, 7682.0089407932073, 3.3075302032118108, null, null, 7682.0089407932073, 295.01232408311336
2100-Jan-01 15:00:00, 7391.4870937520045, 3.1824444618142693, null, null, 7391.4870937520045, 295.02226336259105
2100-Jan-01 16:00:00, 7168.4819696784398, 3.0864284080672464, null, null, 7168.4819696784398, 295.03006517280778
2100-Jan-01 17:00:00, 7038.3366216448912, 3.0303936295677532, null, null, 7038.3366216448912, 295.03473090883011
2100-Jan-01 18:00:00, 7002.0563958256353, 3.0147729835100119, null, null, 7002.0563958256353, 295.03614854460727
2100-Jan-01 19:00:00, 7042.1717896655846, 3.0320448817545964, null, null, 7042.1717896655846, 295.03491293126712
2100-Jan-01 20:00:00, 7131.0899969315888, 3.0703290933995504, null, null, 7131.0899969315888, 295.03199184853173
2100-Jan-01 21:00:00, 7248.3892995068836, 3.1208329380414455, null, null, 7248.3892995068836, 295.02809938325049
2100-Jan-01 22:00:00, 7378.8647291799289, 3.177009834963421, null, null, 7378.8647291799289, 295.02375902105297
2100-Jan-01 23:00:00, 7516.1546143347296, 3.2361207322879038, null, null, 7516.1546143347296, 295.01919033011279
2100-Jan-02 00:00:00, 7664.6091911199437, 3.300038647550239, null, null, 7664.6091911199437, 295.01425812735272
