Time Stamp, Foundation Total Heat Transfer Rate [W], Foundation Average Heat Flux [W/m2], Wall Total Heat Transfer Rate [W], Wall Average Heat Flux [W/m2], Slab Total Heat Transfer Rate [W], Slab Average Temperature [K]
2100-Jan-01 00:00:00, 14767.774982641262, 3.1791468421695956, null, null, 14767.774982641262, 295.02187729621795
2100-Jan-01 01:00:00, 15077.661097403869, 3.245857871037368, null, null, 15077.661097403869, 295.01668436854192
2100-Jan-01 02:00:00, 15419.691769056564, 3.3194888500432072, null, null, 15419.691769056564, 295.01097602016318
2100-Jan-01 03:00:00, 15789.835881055411, 3.3991719767289807, null, null, 15789.835881055411, 295.00482570458212
2100-Jan-01 04:00:00, 16170.010208582396, 3.4810143676275449, null, null, 16170.010208582396, 294.99853026417497
2100-Jan-01 05:00:00, 16559.743497820429, 3.5649145731240308, null, null, 16559.743497820429, 294.99210169940363
2100-Jan-01 06:00:00, 16947.727210122332, 3.648438136777167, null, null, 16947.727210122332, 294.98572006030832
2100-Jan-01 07:00:00, 17314.704220351567, 3.7274394626092895, null, null, 17314.704220351567, 294.97968652501379
2100-Jan-01 08:00:00, 17597.273823823551, 3.7882699034595202, null, null, 17597.273823823551, 294.97498319349683
2100-Jan-01 09:00:00, 17711.913297894615, 3.8129490255621663, null, null, 17711.913297894615, 294.97290898276765
2100-Jan-01 10:00:00, 17620.630788483577, 3.7932980963002745, null, null, 17620.630788483577, 294.9740899501154
2100-Jan-01 11:00:00, 17297.105541505054, 3.7236508902382308, null, null, 17297.105541505054, 294.9790128981295
2100-Jan-01 12:00:00, 16792.990666553367, 3.6151270798011668, null, null, 16792.990666553367, 294.98698244649569
2100-Jan-01 13:00:00, 16181.027110798666, 3.4833860417580431, null, null, 16181.027110798666, 294.99693574317985
2100-Jan-01 14:00:00, 15536.349745518019, 3.3446025071728198, null, null, 15536.349745518019, 295.00769938159084
2100-Jan-01 15:00:00, 14954.508870968935, 3.219346158051696, null, null, 14954.508870968935, 295.01765777791007
2100-Jan-01 16:00:00, 14507.810011730448, 3.1231826351501026, null, null, 14507.810011730448, 295.02547617806135
2100-Jan-01 17:00:00, 14247.027396691466, 3.0670424090112003, null, null, 14247.027396691466, 295.03015367334552
2100-Jan-01 18:00:00, 14174.200126315702, 3.0513644489318321, null, null, 14174.200126315702, 295.03157745696836
2100-Jan-01 19:00:00, 14254.375379292342, 3.068624252972755, null, null, 14254.375379292342, 295.03034284680854
2100-Jan-01 20:00:00, 14432.327738698745, 3.106933116842125, null, null, 14432.327738698745, 295.0274188399851
2100-Jan-01 21:00:00, 14667.158112407169, 3.1574864494801282, null, null, 14667.158112407169, 295.02352090210672
2100-Jan-01 22:00:00, 14928.410403796372, 3.2137277856432154, null, null, 14928.410403796372, 295.01917360692738
2100-Jan-01 23:00:00, 15203.326922732251, 3.2729107014218344, null, null, 15203.326922732251, 295.01459721118067
2100-Jan-02 00:00:00, 15500.592959005573, 3.3369049308581218, null, null, 15500.592959005573, 295.00965671327515
2100-Jan-02 01:00:00, 15825.089121724543, 3.4067611517320704, null, null, 15825.089121724543, 295.00427963620001
2100-Jan-02 02:00:00, 16166.424424464829, 3.4802424345321756, null, null, 16166.424424464829, 294.99863893886618
2100-Jan-02 03:00:00, 16511.838171729814, 3.5546017083666044, null, null, 16511.838171729814, 294.99294247100443
2100-Jan-02 04:00:00, 16862.262432895866, 3.6300396253591898, null, null, 16862.262432895866, 294.98717897709832
