Time Stamp, Foundation Total Heat Transfer Rate [W], Foundation Average Heat Flux [W/m2], Wall Total Heat Transfer Rate [W], Wall Average Heat Flux [W/m2], Slab Total Heat Transfer Rate [W], Slab Average Temperature [K]
2100-Jan-01 00:00:00, 765.85344668120899, 8.2441681666013924, null, null, 765.85344668120899, 294.52328432660511
2100-Jan-01 01:00:00, 784.00911959405323, 8.4396081967010446, null, null, 784.00911959405323, 294.50826148086935
2100-Jan-01 02:00:00, 804.01770870430653, 8.6549942788766607, null, null, 804.01770870430653, 294.49177381046582
2100-Jan-01 03:00:00, 825.64233656780345, 8.887776502968487, null, null, 825.64233656780345, 294.47403334592894
2100-Jan-01 04:00:00, 847.84159332708236, 9.1267444239070716, null, null, 847.84159332708236, 294.45588607261749
2100-Jan-01 05:00:00, 870.59679025797072, 9.3716968635354654, null, null, 870.59679025797072, 294.43735978653262
2100-Jan-01 06:00:00, 893.24556359667474, 9.6155036871263988, null, null, 893.24556359667474, 294.41897551722832
2100-Jan-01 07:00:00, 914.66708157202049, 9.8460994980324195, null, null, 914.66708157202049, 294.40160057353182
2100-Jan-01 08:00:00, 931.16361871447305, 10.02367946056744, null, null, 931.16361871447305, 294.38806884312601
2100-Jan-01 09:00:00, 937.85363902824861, 10.095695396179861, null, null, 937.85363902824861, 294.38213388305525
2100-Jan-01 10:00:00, 932.5067635727878, 10.038137986715018, null, null, 932.5067635727878, 294.38560688813772
2100-Jan-01 11:00:00, 913.57233922416117, 9.8343149457085222, null, null, 913.57233922416117, 294.39989531977852
2100-Jan-01 12:00:00, 884.05701963892079, 9.5165919411230337, null, null, 884.05701963892079, 294.42298769542242
2100-Jan-01 13:00:00, 848.20658649811219, 9.1306734590177321, null, null, 848.20658649811219, 294.45180902719915
2100-Jan-01 14:00:00, 810.41518977101805, 8.7238611227684952, null, null, 810.41518977101805, 294.48296475377151
2100-Jan-01 15:00:00, 776.27490128009811, 8.3563518025517922, null, null, 776.27490128009811, 294.51178840295398
2100-Jan-01 16:00:00, 750.02914397980703, 8.0738245934871138, null, null, 750.02914397980703, 294.53442516323577
2100-Jan-01 17:00:00, 734.67064581718932, 7.9084952577143861, null, null, 734.67064581718932, 294.54797941225894
2100-Jan-01 18:00:00, 730.33569793830998, 7.8618309259655348, null, null, 730.33569793830998, 294.55211887104679
2100-Jan-01 19:00:00, 734.97777232988642, 7.9118013766984676, null, null, 734.97777232988642, 294.54856495867585
2100-Jan-01 20:00:00, 745.35187423530942, 8.0234752760017738, null, null, 745.35187423530942, 294.54012641282679
2100-Jan-01 21:00:00, 759.05334291340546, 8.1709672177056856, null, null, 759.05334291340546, 294.52887851033989
2100-Jan-01 22:00:00, 774.29604735473799, 8.3350500709887836, null, null, 774.29604735473799, 294.51633989468752
2100-Jan-01 23:00:00, 790.34251474754649, 8.5077851761704224, null, null, 790.34251474754649, 294.50314023737263
2100-Jan-02 00:00:00, 807.70819949023894, 8.6947212355004968, null, null, 807.70819949023894, 294.48888336506269
2100-Jan-02 01:00:00, 826.67790799324359, 8.8989240991787693, null, null, 826.67790799324359, 294.4733600049106
2100-Jan-02 02:00:00, 846.64194342254666, 9.113830575184581, null, null, 846.64194342254666, 294.45707186672882
2100-Jan-02 03:00:00, 866.85816571826263, 9.3314517623993378, null, null, 866.85816571826263, 294.44061716809966
2100-Jan-02 04:00:00, 887.37785298154165, 9.5523396532322664, null, null, 887.37785298154165, 294.42396530316483
2100-Jan-02 05:00:00, 907.43902728513376, 9.7682917982477608, null, null, 907.43902728513376, 294.40771005557571
2100-Jan-02 06:00:00, 927.3058305216166, 9.9821516006996536, null, null, 927.3058305216166, 294.39165233454486
2100-Jan-02 07:00:00, 946.5198121022886, 10.188983986174284, null, null, 946.5198121022886, 294.37614002722148
2100-Jan-02 08:00:00, 961.2921800383051, 10.348003816941102, null, null, 961.2921800383051, 294.36404904254277
2100-Jan-02 09:00:00, 967.54107761919374, 10.41527120698284, null, null, 967.54107761919374, 294.35850009841823
2100-Jan-02 10:00:00, 963.12453525154069, 10.367728536578163, null, null, 963.12453525154069, 294.3612088793156
